#Codigo;Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015)
354080;-0.50;0.21;-0.15;0.16;-0.08;2.90;-0.01;-0.48;0.98;-0.18;-0.22;0.33;2.08;-0.10;0.15;-0.22;0.55;-0.24;-0.10;-0.35;-0.04;-0.17;-0.26;-0.21;-0.44;-0.39;-0.32;-0.29;1.28;-0.57;0.01;-0.08;0.02;-0.08;2.77;-0.02;-0.51;1.11;0.18;-0.22;0.52;1.17;-0.12;0.20;-0.16;0.85;-0.14;-0.11;-0.29;-0.04;-0.19;-0.25;-0.22;-0.45;-0.45;0.02;-0.39;1.19
350610;-0.41;-0.28;1.53;-0.67;-0.08;2.25;-0.01;0.04;1.08;0.29;-0.22;-0.21;-0.47;-0.10;0.15;-0.05;2.11;-0.35;-0.10;-0.46;-0.04;-0.17;-0.26;-0.21;-0.44;-0.52;0.19;0.46;-0.31;-0.42;-0.29;1.19;-0.65;-0.08;1.93;-0.02;0.28;1.07;0.21;-0.22;-0.31;-0.50;-0.12;0.05;-0.09;2.18;-0.34;-0.11;-0.50;-0.04;-0.19;-0.25;-0.22;-0.45;-0.56;0.03;0.22;-0.37
431160;-1.21;0.06;-0.15;-0.26;-0.08;-0.32;-0.01;-0.49;2.60;-0.02;-0.22;-0.47;0.10;-0.10;-1.06;-0.22;-0.08;-0.23;-0.10;1.44;-0.04;3.51;-0.25;2.85;0.43;2.30;1.48;0.41;-0.31;-1.27;0.25;-0.08;-0.37;-0.08;-0.31;-0.02;-0.46;1.15;-0.15;-0.22;-0.95;-0.23;-0.12;-1.03;-0.01;-0.19;-0.15;-0.11;1.16;-0.04;0.26;-0.20;2.81;0.54;7.15;1.99;2.91;-0.37
260550;-0.14;-0.28;-0.15;-0.45;-0.08;-0.14;-0.01;-0.30;1.87;-0.59;-0.22;-0.22;1.02;-0.07;-0.54;-0.22;-0.41;-0.44;-0.10;-0.50;-0.04;-0.17;-0.26;-0.21;1.15;-0.53;-0.61;-0.37;-0.31;-0.13;-0.29;-0.08;-0.52;-0.08;0.41;-0.02;-0.46;2.08;-0.62;-0.22;-0.51;-0.28;-0.07;-0.29;-0.16;-0.47;-0.41;-0.11;-0.46;-0.04;-0.19;-0.25;-0.22;1.14;-0.56;-0.54;-0.45;-0.37
521040;-0.06;-0.28;-0.15;-0.55;-0.08;0.55;-0.01;1.13;0.34;-0.47;0.20;-0.63;-0.38;-0.10;-0.18;-0.20;-0.41;-0.22;-0.10;-0.43;-0.04;-0.17;-0.18;-0.21;0.55;-0.38;-0.39;-0.81;-0.31;-0.11;-0.04;-0.08;-0.64;-0.08;0.56;-0.02;0.94;0.70;-0.43;0.58;-0.62;-0.43;-0.12;-0.25;-0.16;-0.48;-0.24;-0.11;-0.45;-0.04;-0.19;-0.21;-0.22;-0.45;-0.46;-0.31;-0.44;-0.37
110060;0.70;-0.28;-0.15;1.25;-0.08;-0.32;-0.01;-0.04;0.06;0.39;-0.22;0.69;-0.42;-0.10;-1.10;-0.22;-0.41;-0.44;-0.10;-0.14;-0.04;-0.17;-0.26;-0.21;-0.34;-0.03;-0.55;-0.81;-0.31;0.82;-0.29;-0.08;1.31;-0.08;-0.31;-0.02;0.29;0.19;1.93;-0.22;1.70;-0.29;-0.12;-1.07;-0.16;-0.26;-0.41;-0.11;-0.23;-0.04;-0.19;-0.25;-0.22;-0.45;-0.17;-0.52;-0.82;-0.37
314560;-0.54;-0.28;-0.15;-0.62;-0.08;-0.17;-0.01;-0.37;1.25;-0.46;-0.22;-1.38;-0.09;-0.10;0.61;-0.22;2.47;-0.34;-0.10;-0.29;-0.04;-0.09;-0.15;-0.21;-0.44;-0.53;-0.54;-0.27;0.41;-0.61;-0.29;-0.08;-0.65;-0.08;-0.25;-0.02;-0.64;1.20;-0.27;-0.22;-1.52;-0.20;-0.12;-0.50;-0.16;3.13;-0.33;-0.11;-0.43;-0.04;-0.10;-0.24;-0.22;-0.45;-0.57;-0.52;-0.40;0.47
420980;1.38;-0.28;-0.15;0.01;-0.08;-0.32;-0.01;0.64;1.59;0.22;-0.22;-0.01;-0.29;-0.10;-0.85;-0.22;-0.41;-0.44;-0.10;0.64;-0.04;-0.17;-0.26;-0.21;-0.44;1.98;1.87;-0.12;2.01;1.28;-0.29;-0.08;-0.05;-0.08;-0.31;-0.02;0.93;1.58;0.59;-0.22;0.31;-0.28;-0.12;-0.49;-0.16;-0.48;-0.41;-0.11;1.13;-0.04;-0.19;-0.25;-0.22;-0.45;1.54;6.85;-0.21;2.53
311850;3.09;1.02;-0.15;0.74;-0.08;0.23;-0.01;0.57;2.80;1.82;-0.22;0.55;3.14;-0.10;1.45;0.40;1.48;-0.44;-0.10;-0.16;-0.04;-0.17;0.40;-0.21;4.32;1.59;0.06;-0.16;-0.31;2.73;0.01;-0.08;0.83;-0.08;0.17;-0.02;0.47;2.38;1.66;-0.22;0.77;4.54;-0.12;-0.16;0.13;1.41;-0.41;-0.11;0.36;-0.04;-0.19;0.77;-0.22;4.17;2.10;1.12;-0.20;-0.37
410510;-1.21;-0.28;-0.15;-0.07;-0.08;-0.32;-0.01;-0.93;-0.64;-0.34;-0.22;-0.98;0.06;-0.09;0.39;-0.22;-0.41;-0.41;-0.10;0.53;-0.04;1.35;0.18;-0.18;-0.44;-0.53;0.04;-0.32;-0.31;-1.27;-0.29;-0.08;0.11;-0.08;-0.31;-0.02;-0.49;-0.66;-0.12;-0.22;-0.39;0.31;-0.12;0.62;-0.16;-0.48;-0.17;-0.11;0.06;-0.04;1.73;0.14;-0.22;-0.45;-0.57;-0.08;-0.25;-0.37
411725;0.52;-0.28;-0.15;-0.26;-0.08;-0.32;-0.01;0.01;-0.16;0.01;-0.22;0.60;-0.60;-0.10;1.34;-0.22;-0.41;-0.44;-0.10;1.10;-0.04;0.68;-0.26;-0.21;-0.44;1.93;-0.35;0.67;1.24;-1.27;-0.29;-0.08;-0.28;-0.08;-0.31;-0.02;0.10;-0.51;0.20;-0.22;-0.60;-0.62;-0.12;0.20;-0.16;-0.19;0.38;-0.11;1.05;-0.04;3.51;-0.25;-0.22;-0.45;1.51;0.63;0.83;1.61
292935;0.13;-0.28;-0.15;-0.11;-0.08;-0.32;-0.01;-0.14;-0.58;-0.66;-0.22;-0.09;-0.09;-0.10;-0.30;-0.22;-0.14;-0.44;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.00;-0.43;-0.31;0.07;-0.29;-0.08;-0.10;-0.08;-0.31;-0.02;-0.19;-0.59;-0.57;-0.22;0.09;-0.17;-0.12;-0.35;-0.16;-0.30;-0.41;-0.11;-0.55;-0.04;-0.19;-0.25;-0.22;-0.45;-0.57;-0.16;-0.45;-0.37
353600;-0.15;-0.28;-0.15;-0.05;-0.08;-0.32;-0.01;-0.34;0.45;-0.11;-0.22;-0.64;0.02;-0.10;1.17;-0.22;-0.41;-0.37;-0.10;0.00;-0.04;-0.17;-0.26;-0.21;-0.44;-0.37;-0.28;-0.55;-0.31;0.71;-0.29;-0.08;-0.28;-0.08;-0.31;-0.02;-0.32;0.39;-0.31;-0.22;-0.87;0.12;-0.12;0.84;-0.16;-0.48;-0.34;-0.11;-0.27;-0.04;-0.19;-0.25;-0.22;-0.45;-0.41;-0.31;-0.56;-0.37
353500;0.32;-0.28;-0.15;-0.02;-0.08;-0.32;-0.01;-0.44;-0.64;0.46;-0.22;0.52;0.58;-0.10;-0.20;-0.22;-0.41;-0.44;-0.10;-0.36;-0.04;-0.17;-0.26;-0.21;-0.44;0.27;0.01;-0.38;-0.31;0.18;-0.29;-0.08;0.06;-0.08;-0.31;-0.02;-0.28;-0.66;0.53;-0.22;0.88;0.60;-0.12;-0.11;-0.16;-0.48;-0.41;-0.11;-0.40;-0.04;-0.19;-0.25;-0.22;-0.45;0.22;0.09;-0.32;-0.37
352820;1.29;-0.28;-0.15;0.43;-0.08;0.22;-0.01;1.28;-0.06;1.27;-0.07;0.41;-0.73;-0.10;1.17;-0.16;-0.41;-0.44;-0.10;-0.31;-0.04;-0.17;-0.26;-0.21;-0.44;1.00;2.54;0.46;-0.31;1.37;-0.29;-0.08;0.87;-0.08;-0.31;-0.02;2.23;-0.15;0.94;-0.10;0.14;-0.73;-0.12;2.42;1.24;-0.48;-0.39;-0.11;-0.06;-0.04;-0.19;-0.25;-0.22;-0.45;1.59;2.33;0.15;-0.37
411530;-0.07;-0.28;-0.15;-0.07;-0.08;-0.32;-0.01;-0.35;1.33;-0.02;-0.22;-0.80;-0.51;-0.10;0.62;-0.03;-0.41;-0.38;-0.10;0.40;-0.04;1.37;-0.23;0.17;-0.44;1.85;1.19;0.45;0.98;-1.27;-0.29;-0.08;0.00;-0.08;-0.31;-0.02;-0.40;1.30;0.15;-0.22;-0.79;-0.41;-0.12;0.54;-0.15;-0.44;-0.24;-0.11;-0.01;-0.04;1.71;-0.25;0.14;-0.45;1.75;1.28;0.42;1.02
430280;-0.15;-0.28;-0.11;-0.20;-0.08;-0.24;-0.01;-0.54;2.43;-0.79;-0.22;-1.01;-0.63;-0.10;-0.75;-0.19;-0.38;-0.35;-0.10;-0.41;-0.04;-0.17;-0.10;-0.13;-0.44;-0.47;-0.34;-0.73;3.18;-0.26;-0.29;-0.07;-0.20;-0.08;-0.11;-0.02;-0.45;2.70;-0.76;-0.22;-0.93;-0.59;-0.12;-0.50;-0.14;-0.43;-0.40;-0.11;-0.55;-0.04;-0.17;-0.11;-0.07;-0.45;-0.55;-0.11;-0.76;3.35
353140;-0.14;-0.28;-0.15;-0.55;-0.08;-0.32;-0.01;0.01;-0.01;-0.28;-0.22;-0.15;0.68;-0.10;-0.14;-0.22;0.81;-0.28;-0.10;-0.48;-0.04;-0.17;-0.26;-0.21;-0.44;-0.34;0.30;0.65;-0.31;-0.17;-0.29;-0.08;-0.60;-0.08;-0.31;-0.02;-0.18;-0.15;-0.41;-0.22;-0.21;0.25;-0.12;0.33;-0.16;-0.47;-0.28;-0.11;-0.51;-0.04;-0.19;-0.25;-0.22;-0.45;-0.40;0.04;0.35;-0.37
432253;-0.30;-0.28;-0.15;-0.00;-0.08;-0.17;-0.01;-0.76;-0.64;-0.76;-0.22;-0.79;-0.49;0.38;-1.10;-0.22;0.17;-0.29;-0.10;0.05;-0.04;-0.17;-0.20;-0.21;0.40;0.13;-0.57;0.87;1.14;-0.40;-0.29;-0.08;-0.04;-0.08;-0.17;-0.02;-0.55;-0.66;-0.73;-0.22;-0.88;-0.43;0.47;-1.07;-0.16;0.84;-0.27;-0.11;-0.10;-0.04;-0.10;-0.09;-0.22;0.43;1.01;-0.15;1.12;1.26
420850;-0.39;-0.03;-0.05;-0.64;-0.08;0.82;-0.01;-0.54;-0.64;-0.61;-0.22;-0.52;-0.53;-0.10;0.63;-0.22;-0.33;-0.43;-0.10;0.01;-0.04;-0.17;3.20;-0.21;-0.44;0.08;-0.48;0.29;-0.31;-0.32;-0.29;0.20;-0.61;-0.08;1.06;-0.02;-0.45;-0.66;-0.47;-0.22;-0.40;-0.61;-0.12;0.21;-0.16;-0.43;-0.38;-0.11;-0.04;-0.04;-0.19;0.72;-0.22;-0.45;0.08;-0.28;0.10;-0.37
412560;-1.21;-0.28;-0.15;-0.59;-0.08;-0.15;-0.01;-0.27;0.26;-0.50;-0.22;-0.93;-0.61;-0.10;-0.16;-0.22;-0.41;-0.25;-0.10;1.03;-0.04;-0.17;-0.03;-0.21;-0.44;-0.52;-0.29;-0.59;0.67;-1.27;-0.29;-0.08;-0.41;-0.08;0.43;-0.02;-0.12;0.18;-0.23;-0.22;-0.65;-0.62;-0.12;-0.32;-0.05;-0.48;1.10;-0.11;0.52;-0.04;-0.19;-0.10;-0.22;-0.45;-0.57;-0.16;-0.58;0.75
412665;-1.21;-0.28;-0.15;0.76;-0.08;-0.32;-0.01;2.14;-0.64;1.04;-0.22;-0.37;-0.36;-0.10;1.04;-0.22;-0.23;-0.44;-0.10;1.49;-0.04;-0.17;-0.24;-0.21;-0.44;4.13;0.63;1.16;-0.31;-1.27;-0.29;-0.08;0.81;-0.08;-0.31;-0.02;1.40;-0.66;0.94;-0.22;-0.33;0.85;-0.12;0.84;-0.16;0.19;-0.41;-0.11;2.31;-0.04;-0.19;0.72;-0.22;-0.45;2.48;0.35;3.61;-0.37
421917;1.48;-0.28;-0.15;0.11;-0.08;0.08;-0.01;0.15;-0.64;1.69;-0.22;0.57;0.23;-0.10;0.70;0.64;-0.41;-0.44;-0.10;2.30;-0.04;-0.17;-0.26;0.32;-0.44;2.94;1.70;0.74;-0.31;1.47;-0.29;-0.08;0.10;-0.08;0.09;-0.02;0.48;-0.66;1.26;-0.22;0.67;0.46;-0.12;-0.13;0.03;-0.48;-0.41;-0.11;2.18;-0.04;-0.19;-0.25;0.10;-0.45;4.59;1.24;0.58;-0.37
313860;-0.56;-0.28;-0.15;-0.48;-0.08;-0.06;-0.01;-0.53;-0.07;-0.40;-0.22;-1.19;-0.26;-0.10;-0.64;-0.14;1.60;-0.05;-0.10;-0.16;-0.04;-0.17;-0.16;-0.21;-0.44;-0.33;-0.17;-0.21;-0.31;-0.42;-0.29;-0.08;-0.54;-0.08;-0.11;-0.02;-0.52;-0.13;-0.40;-0.22;-1.36;-0.33;-0.12;-0.82;-0.13;1.42;-0.24;-0.11;-0.23;-0.04;-0.19;-0.23;-0.22;-0.45;-0.54;-0.37;-0.10;-0.37
410260;-1.21;-0.28;-0.15;-0.36;-0.08;-0.32;-0.01;0.48;-0.64;0.13;-0.22;-1.05;-0.60;-0.10;-0.08;-0.22;-0.37;-0.42;-0.10;0.57;-0.04;0.14;0.72;1.53;-0.44;0.11;0.10;-0.81;0.68;-1.27;-0.29;-0.08;-0.25;-0.08;-0.31;-0.02;0.65;-0.66;0.28;-0.22;-1.04;-0.50;-0.12;-0.09;-0.16;-0.38;-0.41;-0.11;0.27;-0.04;0.10;0.37;2.81;-0.45;0.31;0.34;-0.82;0.64
412010;-1.21;-0.28;-0.15;-0.08;-0.08;-0.32;-0.01;1.15;-0.64;0.65;-0.22;-0.45;0.47;-0.10;0.37;-0.22;-0.41;-0.44;-0.10;-0.26;-0.04;-0.17;-0.26;-0.21;-0.44;0.56;-0.45;-0.44;-0.31;-1.27;-0.29;-0.08;-0.17;-0.08;-0.31;-0.02;0.62;-0.66;0.70;-0.22;0.05;0.71;-0.12;0.35;-0.16;-0.48;-0.41;-0.11;-0.24;-0.04;-0.19;-0.25;-0.22;-0.45;2.13;-0.40;-0.81;-0.37
150195;-1.21;0.32;-0.15;-0.93;-0.08;-0.32;-0.01;-0.40;-0.64;-1.30;-0.22;-0.40;-0.42;-0.10;-0.38;-0.22;-0.31;-0.13;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;0.10;-0.05;-0.63;-0.81;-0.31;-1.27;-0.29;-0.08;-0.96;-0.08;-0.31;-0.02;-0.35;-0.66;-1.34;-0.22;-0.27;-0.54;-0.12;-0.13;-0.16;-0.48;-0.19;-0.11;-0.44;-0.04;-0.19;-0.25;-0.22;-0.45;-0.06;-0.43;-0.82;-0.37
110034;-0.33;-0.28;0.87;-0.41;-0.08;-0.32;-0.01;-0.86;-0.20;-0.68;-0.22;-0.68;-0.73;1.44;-0.79;-0.22;-0.10;-0.32;-0.10;-0.29;-0.04;-0.17;-0.26;-0.21;1.05;0.37;-0.62;-0.74;1.05;-0.39;-0.29;0.40;-0.47;-0.08;-0.31;-0.02;-0.96;-0.09;-0.58;-0.22;-0.82;-0.73;12.60;-0.61;-0.16;-0.16;-0.31;-0.11;-0.38;-0.04;-0.19;-0.25;-0.22;0.09;0.21;-0.48;-0.61;0.76
351970;-0.28;-0.28;1.38;-0.35;-0.08;2.46;-0.01;-1.10;-0.64;-0.21;-0.22;-0.75;-0.65;-0.10;-0.42;-0.15;-0.41;0.20;-0.10;-0.48;-0.04;-0.17;0.17;-0.21;-0.44;-0.53;-0.02;0.05;-0.31;-0.27;-0.29;1.16;-0.72;-0.08;2.26;-0.02;-1.04;-0.66;0.06;-0.22;-0.61;-0.32;-0.12;0.05;-0.16;-0.48;0.14;-0.11;-0.51;-0.04;-0.19;0.13;-0.22;-0.45;-0.57;-0.28;0.82;-0.37
351100;1.56;-0.28;-0.15;0.08;-0.08;-0.32;-0.01;0.53;-0.01;1.83;-0.22;1.61;-0.19;-0.10;0.62;-0.22;1.36;-0.07;-0.10;0.00;-0.04;-0.13;-0.02;-0.21;-0.44;-0.26;0.16;-0.81;-0.31;1.52;-0.29;-0.08;-0.08;-0.08;-0.31;-0.02;1.40;-0.13;1.78;-0.22;1.32;-0.40;-0.12;0.97;-0.16;-0.05;0.32;-0.11;-0.07;-0.04;-0.18;-0.06;-0.22;-0.45;-0.36;-0.01;-0.82;-0.37
353880;-0.50;0.45;-0.15;-0.52;-0.08;0.32;-0.01;0.18;0.57;0.36;-0.22;-0.26;-0.34;-0.10;-0.14;-0.22;-0.41;-0.12;-0.10;0.42;-0.04;-0.17;1.73;-0.21;-0.44;-0.53;0.34;-0.42;-0.31;-0.62;0.27;-0.08;-0.59;-0.08;-0.10;-0.02;-0.13;0.44;0.46;-0.22;-0.18;-0.36;-0.12;-0.12;-0.16;-0.48;-0.21;-0.11;0.51;-0.04;-0.17;2.30;-0.22;-0.45;-0.57;0.35;-0.48;-0.37
431990;-0.44;-0.28;-0.15;-0.63;-0.08;-0.12;-0.01;-0.96;0.33;-0.97;-0.22;-0.33;-0.28;-0.09;0.73;-0.15;-0.39;-0.24;-0.10;-0.55;-0.04;0.11;0.84;-0.21;1.64;-0.48;-0.44;-0.04;0.87;-0.42;-0.29;-0.08;-0.57;-0.08;-0.04;-0.02;-0.90;0.15;-1.00;-0.22;-0.15;-0.22;-0.09;-0.08;-0.04;-0.45;-0.25;-0.11;-0.55;-0.04;0.33;0.48;-0.22;1.99;-0.48;-0.33;-0.02;0.90
355680;-0.39;-0.28;-0.15;-0.47;-0.08;-0.32;-0.01;-0.22;0.45;-0.18;-0.22;0.02;0.26;-0.10;-0.37;-0.22;0.63;-0.44;-0.10;-0.55;-0.04;-0.17;-0.20;-0.21;-0.44;-0.45;-0.19;0.02;-0.31;-0.58;-0.29;-0.08;-0.42;-0.08;-0.31;-0.02;-0.24;0.64;-0.11;-0.22;0.10;0.68;-0.12;-0.36;-0.16;0.71;-0.41;-0.11;-0.57;-0.04;-0.15;-0.22;-0.22;-0.45;-0.44;-0.25;0.51;-0.37
430540;0.21;2.90;-0.15;0.10;-0.08;-0.29;-0.01;-0.19;-0.64;0.65;-0.22;0.37;-0.55;1.42;2.16;0.10;-0.39;0.71;-0.10;0.87;-0.04;-0.17;0.58;-0.21;1.82;0.67;-0.49;1.27;-0.31;0.08;4.11;-0.08;0.05;-0.08;-0.30;-0.02;-0.09;-0.66;0.32;-0.22;0.20;-0.30;1.53;0.85;-0.15;-0.46;0.59;-0.11;1.70;-0.04;-0.19;0.60;-0.22;2.05;0.51;1.92;0.79;-0.37
432210;-0.18;-0.28;-0.15;0.93;-0.08;-0.32;-0.01;-0.60;2.19;0.32;-0.22;-1.03;-0.51;-0.10;-0.92;-0.12;-0.41;-0.44;-0.10;1.21;-0.04;0.82;-0.26;0.06;-0.44;0.28;-0.24;-0.81;-0.31;-0.21;-0.29;-0.08;1.16;-0.08;-0.31;-0.02;-0.78;2.50;0.23;-0.22;-1.17;-0.51;-0.12;-0.83;-0.07;-0.48;-0.38;-0.11;-0.12;-0.04;1.05;-0.25;0.04;-0.45;0.41;-0.18;-0.82;-0.37
293330;-0.73;0.16;-0.15;-0.91;-0.02;-0.23;-0.01;-0.77;-0.64;-0.26;-0.20;-1.05;-0.66;-0.08;-0.19;-0.00;-0.41;-0.09;-0.10;-0.41;-0.04;-0.17;-0.06;-0.21;-0.44;-0.40;-0.54;0.38;-0.31;-0.76;0.29;-0.08;-0.91;-0.04;-0.17;-0.02;-0.63;-0.66;-0.25;-0.19;-0.92;-0.69;-0.01;-0.07;-0.16;-0.47;-0.08;-0.11;-0.48;-0.04;-0.19;-0.06;-0.22;-0.45;-0.42;-0.44;-0.13;-0.37
351270;0.89;-0.28;-0.15;0.05;-0.08;-0.32;-0.01;0.96;-0.64;2.21;-0.22;2.74;-0.68;-0.10;4.47;-0.22;1.89;-0.32;-0.10;-0.21;-0.04;-0.17;-0.23;-0.21;-0.44;-0.53;3.15;1.46;-0.31;-1.27;-0.29;-0.08;0.08;-0.08;-0.31;-0.02;1.26;-0.66;1.86;-0.22;2.58;-0.69;-0.12;2.45;-0.16;1.48;-0.32;-0.11;-0.26;-0.04;-0.19;-0.24;-0.22;-0.45;-0.57;1.16;1.14;-0.37
353900;-0.25;-0.28;-0.15;-0.29;-0.08;-0.32;-0.01;0.33;-0.64;0.56;-0.22;-0.17;-0.60;-0.10;-0.14;2.50;-0.01;-0.25;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;-0.44;-0.19;0.08;-0.11;-0.31;-0.33;-0.29;-0.08;-0.31;-0.08;-0.31;-0.02;0.26;-0.66;0.42;-0.22;-0.44;-0.59;-0.12;-0.28;-0.16;0.16;-0.26;-0.11;-0.54;-0.04;-0.19;-0.25;-0.22;-0.45;-0.32;0.03;-0.21;-0.37
410305;-1.21;-0.28;-0.15;0.02;-0.08;-0.32;-0.01;0.04;-0.64;0.14;-0.22;-0.29;-0.72;-0.10;0.92;-0.22;-0.41;-0.44;-0.10;0.38;-0.04;0.23;0.24;-0.21;-0.44;0.36;-0.44;2.22;-0.31;-1.27;-0.29;-0.08;0.06;-0.08;-0.31;-0.02;-0.14;-0.66;0.54;-0.22;-0.18;-0.68;-0.12;0.94;-0.16;-0.48;-0.41;-0.11;0.21;-0.04;-0.19;1.18;-0.22;-0.45;0.58;-0.41;1.93;-0.37
520880;-0.32;-0.26;-0.15;-0.77;-0.08;0.15;-0.01;-0.43;0.40;-0.68;-0.22;-0.37;-0.73;-0.10;-0.05;-0.05;-0.41;-0.03;-0.10;-0.55;-0.04;-0.17;-0.26;0.13;-0.44;-0.06;-0.31;0.35;-0.31;-0.32;-0.29;-0.08;-0.76;-0.08;-0.02;-0.02;-0.55;0.53;-0.76;-0.22;-0.17;-0.73;-0.12;-0.09;-0.01;-0.48;0.17;-0.11;-0.58;-0.04;-0.19;-0.25;0.59;-0.45;0.07;-0.25;0.72;-0.37
521190;0.04;-0.28;-0.15;-0.55;-0.08;0.43;-0.01;-0.50;2.12;0.79;-0.22;-0.19;-0.39;-0.10;0.45;-0.08;-0.35;0.48;0.55;-0.29;-0.04;-0.01;0.07;-0.21;0.87;-0.13;-0.45;1.19;-0.31;0.11;-0.29;-0.08;-0.64;-0.08;0.55;-0.02;-0.54;2.00;0.69;-0.22;-0.19;-0.42;-0.12;0.91;0.01;-0.46;-0.09;0.54;-0.26;-0.04;0.02;0.01;-0.22;3.16;-0.28;-0.37;1.00;-0.37
352570;-0.35;-0.28;-0.15;-0.34;-0.08;1.06;-0.01;-0.16;-0.64;-0.14;-0.22;-0.23;0.20;-0.10;-0.31;-0.22;1.92;-0.44;-0.10;-0.57;-0.04;-0.17;-0.16;-0.21;-0.44;-0.00;-0.47;-0.40;-0.31;-0.24;-0.29;-0.08;-0.38;-0.08;0.67;-0.02;-0.13;-0.66;-0.27;-0.22;-0.45;-0.23;-0.12;-0.49;-0.16;1.85;-0.41;-0.11;-0.54;-0.04;-0.19;-0.14;-0.22;-0.45;-0.06;-0.35;0.18;-0.37
353730;-0.61;0.53;-0.15;-0.45;-0.08;-0.14;-0.01;-0.66;-0.34;0.54;-0.22;-0.51;-0.17;-0.10;-0.24;-0.22;-0.41;-0.44;-0.10;-0.30;-0.04;0.25;-0.26;-0.21;-0.44;-0.48;0.07;0.01;-0.31;-0.64;0.87;-0.08;-0.38;-0.08;-0.05;-0.02;-0.63;-0.38;0.84;-0.22;-0.29;-0.01;-0.12;-0.28;-0.16;-0.48;-0.41;-0.11;-0.34;-0.04;0.45;-0.25;-0.22;-0.45;-0.51;0.47;-0.03;-0.37
351110;-0.18;-0.28;-0.15;-0.28;-0.08;-0.32;-0.01;-0.20;2.07;-0.34;0.27;-0.29;-0.15;-0.10;0.81;-0.10;2.09;3.14;-0.10;-0.52;-0.04;-0.17;0.33;-0.19;-0.44;-0.53;0.38;0.87;2.43;-0.38;-0.29;-0.08;-0.17;-0.08;-0.31;-0.02;-0.22;1.99;-0.18;0.25;0.05;-0.13;-0.12;-0.09;-0.05;3.11;2.97;-0.11;-0.56;-0.04;-0.19;-0.20;-0.16;-0.45;-0.57;0.13;0.65;2.20
521180;-0.48;-0.28;-0.15;-0.70;-0.08;0.59;-0.01;-0.75;1.63;-0.96;-0.22;-0.99;-0.56;-0.10;-0.10;-0.22;-0.41;-0.30;0.19;-0.46;-0.04;-0.01;-0.26;-0.20;-0.44;-0.35;-0.40;0.01;-0.31;-0.51;-0.27;-0.08;-0.64;-0.08;0.52;-0.02;-0.75;0.90;-0.97;-0.22;-1.03;-0.53;-0.12;-0.17;-0.16;-0.48;-0.22;0.38;-0.48;-0.04;-0.08;-0.15;-0.22;-0.45;-0.40;-0.42;-0.32;-0.37
410910;-1.21;2.53;-0.15;1.36;5.13;-0.32;-0.01;-0.38;-0.64;2.68;-0.22;2.17;0.69;-0.10;1.11;0.86;-0.41;-0.44;-0.10;0.47;-0.04;8.51;-0.26;-0.21;-0.44;1.96;0.46;2.45;-0.31;-1.27;2.14;-0.08;1.40;4.39;-0.31;-0.02;0.13;-0.66;1.47;-0.22;1.10;-0.01;-0.12;0.69;3.24;-0.48;-0.41;-0.11;1.39;-0.04;2.10;-0.25;-0.22;-0.45;2.16;0.41;2.24;-0.37
412340;-1.21;1.06;-0.15;-0.35;1.46;-0.32;-0.01;0.08;-0.64;-0.12;0.26;-0.94;0.02;-0.10;-0.04;-0.22;-0.41;-0.09;-0.10;-0.35;-0.04;0.74;-0.26;-0.21;-0.44;0.01;-0.45;0.68;-0.31;-1.27;1.19;-0.08;-0.18;1.26;-0.31;-0.02;0.17;-0.66;-0.46;0.31;-0.65;-0.07;-0.12;-0.21;-0.16;-0.48;-0.25;-0.11;-0.22;-0.04;0.83;-0.25;-0.22;-0.45;-0.27;-0.28;0.75;-0.37
