#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);LOF_2013_REL_NOR;LOF_2013_SUA_NOR
290860;Conde - BA;25714.0;43966985.93;1536315.03;309810.81;0.00;3636975.41;0.00;0.00;0.00;971073.71;0.00;8014033.49;0.00;21895294.38;1489896.87;0.00;4475913.89;17500.00;0.00;1287.00;0.00;476304.91;0.00;0.00;27018.31;0.00;0.00;0.00;98271.14;1017290.98;0.00;1.20;1.15
150440;Marapanim - PA;27153.0;16751500.23;0.00;0.00;0.00;3453899.85;0.00;0.00;0.00;431111.30;0.00;2216940.50;0.00;10068757.12;181630.75;0.00;0.00;0.00;270464.34;0.00;0.00;98561.44;0.00;0.00;0.00;0.00;30134.93;0.00;0.00;0.00;0.00;1.22;1.21
353300;Nova Granada - SP;20346.0;33774043.14;986880.63;0.00;0.00;4628315.62;0.00;0.00;0.00;1606048.70;0.00;9438659.54;0.00;10475949.37;579887.10;0.00;5342282.90;0.00;0.00;0.00;0.00;201442.78;0.00;0.00;0.00;0.00;0.00;117209.58;207547.09;189819.83;0.00;1.04;0.98
420775;Iraceminha - SC;4212.0;10997325.79;636227.94;0.00;0.00;1558045.75;0.00;25041.35;0.00;414495.97;80992.96;2837179.30;46065.00;2242186.29;16833.41;0.00;615275.71;0.00;0.00;4573.05;0.00;908031.22;0.00;51968.96;0.00;0.00;0.00;1215776.16;88400.41;256232.31;0.00;1.11;1.11
430650;Dom Feliciano - RS;15038.0;29501325.26;1113043.04;0.00;0.00;6312410.86;0.00;0.00;0.00;1099125.81;0.00;5880719.49;0.00;10947872.33;372399.99;0.00;15397.50;15799.00;25135.51;631847.90;0.00;1723401.68;0.00;0.00;0.00;0.00;175096.43;1200.93;84952.86;1102921.93;0.00;1.50;1.10
280610;Rosário do Catete - SE;10013.0;52547468.22;2024685.76;0.00;733572.13;13152198.17;0.00;0.00;0.00;4013196.99;0.00;8805007.91;0.00;12477184.71;0.00;0.00;7948420.31;0.00;0.00;52582.33;0.00;153647.48;0.00;0.00;0.00;129500.78;0.00;175393.41;2882078.24;0.00;0.00;2.26;1.33
350080;Alfredo Marcondes - SP;4064.0;10281669.04;419784.72;0.00;0.00;1593685.31;0.00;0.00;0.00;822379.31;189279.50;2676043.78;0.00;1963558.96;63107.47;0.00;1058927.53;0.00;0.00;0.00;0.00;220969.81;0.00;0.00;0.00;0.00;0.00;1010361.90;107690.82;155879.93;0.00;1.19;0.98
292275;Nova Ibiá - BA;6913.0;15288287.65;545122.61;0.00;0.00;2316770.71;0.00;48503.78;0.00;882711.55;0.00;3129474.10;0.00;6482190.41;7777.50;0.00;853639.40;0.00;139965.35;0.00;0.00;149585.65;0.00;0.00;0.00;0.00;0.00;730249.38;2297.21;0.00;0.00;1.11;1.06
130300;Nhamundá - AM;19792.0;33448604.35;1280076.57;0.00;0.00;9882023.09;0.00;0.00;0.00;1275527.29;0.00;5033548.62;0.00;14779564.83;656010.94;0.00;0.00;0.00;0.00;124052.11;0.00;240988.24;0.00;0.00;0.00;0.00;0.00;0.00;176812.66;0.00;0.00;1.11;1.28
292340;Palmas de Monte Alto - BA;22260.0;33088147.56;1197976.13;77484.19;112670.68;3145846.00;0.00;218176.34;0.00;846181.27;731314.09;7564156.87;0.00;14894407.80;0.00;0.00;2642012.39;0.00;187001.63;0.00;0.00;231717.34;0.00;0.00;0.00;0.00;2341.00;1226388.03;10473.80;0.00;0.00;1.15;1.28
312245;Divisópolis - MG;9838.0;14830458.60;575428.97;34133.99;0.00;1444666.35;3860.00;6438.05;0.00;878960.99;0.00;3287498.06;0.00;5038711.58;358988.36;0.00;1454653.25;5085.00;238534.38;0.00;0.00;144677.94;0.00;0.00;0.00;0.00;0.00;250425.91;54709.67;1053686.10;0.00;1.13;1.02
431645;Salto do Jacuí - RS;12360.0;26315639.48;1200632.60;0.00;0.00;4783830.95;0.00;0.00;0.00;1044247.60;2069016.54;7366189.16;0.00;6395141.48;289256.44;0.00;339258.52;0.00;528384.46;64042.20;0.00;393477.76;0.00;26592.97;74736.41;0.00;0.00;303378.77;64645.79;1372807.83;2887045.79;1.17;1.04
270520;Messias - AL;17110.0;32061511.80;1236027.83;0.00;0.00;6617478.74;0.00;0.00;0.00;1182796.20;551620.58;7028414.79;49889.20;12203656.02;1675806.00;0.00;1008643.33;0.00;64618.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2287.56;59927.78;380345.42;0.00;1.22;1.14
171245;Luzinópolis - TO;2847.0;7466413.44;370707.19;0.00;0.00;2987920.61;0.00;3162.66;0.00;139471.11;57106.86;466528.25;0.00;1487388.89;2755.00;0.00;1415430.80;169381.58;14762.66;249697.06;0.00;26275.81;0.00;0.00;0.00;0.00;0.00;0.00;36195.41;39629.55;0.00;2.00;1.21
290650;Candeias - BA;89419.0;219614914.98;10045524.74;0.00;0.00;40265420.36;0.00;0.00;0.00;4276078.52;0.00;46786031.27;400031.18;70713161.87;3849354.92;0.00;32679410.22;380833.59;0.00;679994.10;0.00;0.00;0.00;0.00;744673.83;0.00;0.00;0.00;869886.89;7924513.49;0.00;1.25;1.28
410500;Catanduvas - PR;10467.0;15962866.17;0.00;0.00;0.00;1990779.12;0.00;0.00;0.00;785216.27;0.00;3133123.05;4130.02;4512496.27;154096.12;0.00;2269267.67;0.00;0.00;2548.10;0.00;1234488.16;0.00;3224.32;0.00;0.00;0.00;913564.58;72847.44;887085.05;761899.04;1.31;1.06
354910;São João da Boa Vista - SP;87912.0;234760304.13;1636998.44;0.00;0.00;20465751.16;18006.51;173868.42;0.00;5992237.46;23982062.45;61128147.98;0.00;63621101.51;2110620.51;0.00;17116870.64;9265475.24;0.00;0.00;0.00;1188598.93;0.00;3848655.15;0.00;0.00;0.00;3366905.10;5794476.64;15050527.99;0.00;1.73;1.33
291810;Jeremoabo - BA;40587.0;65117558.45;1848635.19;0.00;0.00;9517049.90;0.00;0.00;0.00;1987004.45;0.00;15967251.82;654343.81;24419848.93;557945.29;0.00;4881204.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;554077.26;0.00;0.00;3645533.47;159107.69;925556.44;0.00;1.19;1.24
354310;Ribeirão Corrente - SP;4510.0;15261351.90;491885.35;0.00;0.00;1366422.05;0.00;0.00;0.00;630802.50;517468.09;3318899.58;0.00;6354930.80;185951.33;0.00;913510.01;0.00;0.00;0.00;0.00;41712.02;0.00;0.00;101259.69;0.00;0.00;699933.62;395490.42;243086.44;0.00;1.36;1.04
430740;Esmeralda - RS;3287.0;12856137.68;516857.40;260560.71;0.00;1730724.52;0.00;0.00;0.00;709000.71;0.00;2807142.60;0.00;2764442.06;178272.78;0.00;1184040.99;0.00;221013.97;61503.79;4913.98;550832.58;0.00;26453.33;23624.38;42791.03;70886.79;1272655.07;182282.53;248138.46;0.00;1.61;1.30
430350;Camaquã - RS;65409.0;96373819.79;3567663.12;0.00;0.00;17579146.89;0.00;785924.98;0.00;6080368.80;9491201.66;16431078.02;0.00;31370593.45;44510.95;0.00;4116224.21;102904.50;492605.15;214758.18;0.00;1055759.07;0.00;309000.00;354302.82;0.00;0.00;1122066.41;464591.28;2791120.30;10428726.87;1.08;1.03
240375;Fernando Pedroza - RN;3000.0;8613202.56;509714.83;0.00;0.00;1448342.65;0.00;0.00;0.00;998027.20;0.00;2068988.46;0.00;2534741.25;0.00;0.00;1053388.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;1.14
314560;Oliveira - MG;41181.0;67492708.53;1812334.73;0.00;0.00;7047944.31;0.00;123065.32;0.00;2998294.90;6096081.05;17156537.13;0.00;15043860.06;1126495.01;0.00;6289056.87;0.00;6944210.73;381360.60;0.00;960194.28;0.00;297223.65;0.00;0.00;0.00;0.00;173697.81;1042352.08;2335439.11;1.14;1.10
260510;Custódia - PE;35574.0;61986522.64;1983321.48;0.00;0.00;6128274.75;0.00;0.00;0.00;2127451.48;5662119.68;12321129.69;0.00;24648344.35;1303578.57;170021.30;5540439.72;0.00;0.00;21328.14;0.00;1277941.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;802571.68;0.00;1.05;1.30
292050;Maracás - BA;24491.0;41150022.49;1441724.63;0.00;0.00;7859911.36;0.00;216931.58;0.00;1802075.83;0.00;10414741.06;0.00;17274722.41;617256.38;0.00;399484.34;68265.95;2630.00;0.00;0.00;512350.31;0.00;0.00;0.00;0.00;0.00;0.00;109517.68;430410.96;0.00;1.03;1.14
312370;Engenheiro Caldas - MG;10812.0;19658250.08;723779.97;6451.49;0.00;2437662.67;0.00;75343.82;0.00;680383.21;675980.38;4255039.98;184859.05;6433665.60;440055.48;0.00;2306555.55;79737.90;187021.97;0.00;0.00;12101.77;0.00;0.00;0.00;0.00;305262.68;354377.35;185704.61;314266.60;958171.03;1.25;1.13
420880;Jaguaruna - SC;18425.0;36478923.32;1760438.52;106168.43;0.00;5386299.36;0.00;37823.97;0.00;1560857.44;0.00;6498619.96;0.00;9950348.29;148237.72;0.00;1797350.87;135856.07;1600441.08;308847.79;0.00;540488.06;0.00;37488.22;0.00;0.00;0.00;6205671.05;403986.49;0.00;0.00;1.30;1.18
313250;Itamarandiba - MG;33804.0;50574368.29;1517068.04;552579.43;0.00;4550234.36;14973.26;87184.76;0.00;2701893.37;2813482.13;12266915.92;0.00;16155562.34;2003661.24;0.00;2643455.53;7483.75;495828.16;12045.49;0.00;1198328.43;0.00;0.00;0.00;27071.93;254292.94;1177960.74;121990.05;1972356.42;0.00;1.17;1.03
520060;Alto Paraíso de Goiás - GO;7262.0;17332406.74;686052.76;0.00;41386.54;2069627.72;0.00;0.00;0.00;731511.19;1335981.80;3466078.75;215397.99;5817974.53;318252.83;0.00;1742460.78;0.00;202154.57;99367.17;0.00;39105.81;0.00;0.00;0.00;0.00;0.00;37310.00;235742.79;294001.51;479806.77;1.26;1.16
270430;Maceió - AL;996733.0;1565417025.11;47189724.78;0.00;0.00;322196610.52;0.00;0.00;0.00;18857078.94;197226370.63;489674926.18;9075617.54;258943629.59;7272389.63;1623068.76;33015141.85;1003288.01;139816958.80;1211550.99;0.00;0.00;0.00;0.00;105311.54;15489100.00;0.00;0.00;2184263.04;20531994.31;53640659.16;1.55;1.27
420070;Alfredo Wagner - SC;9737.0;15751780.45;732902.20;0.00;0.00;1951641.44;0.00;0.00;0.00;389735.62;0.00;4101557.65;0.00;4943612.75;66562.54;0.00;463009.14;0.00;5555.63;0.00;0.00;402452.10;0.00;0.00;940.00;0.00;0.00;2465562.32;68548.36;159700.70;0.00;1.21;0.96
431403;Pareci Novo - RS;3686.0;13803493.78;458298.85;96377.54;0.00;1737074.49;0.00;0.00;0.00;145055.80;414217.05;2629184.99;0.00;3998808.20;229406.54;83948.40;1624.51;34112.11;372684.50;193842.90;0.00;1051530.72;0.00;0.00;17460.00;0.00;108975.72;1413199.95;378271.09;439420.42;522507.67;1.49;1.33
354810;Santo Antônio do Jardim - SP;6078.0;15210694.58;589508.82;32864.35;0.00;2012488.71;0.00;0.00;0.00;748796.43;0.00;3391735.20;0.00;4440718.91;781857.63;0.00;1576078.91;0.00;0.00;512217.36;0.00;30405.45;0.00;0.00;0.00;0.00;0.00;590692.77;503330.04;0.00;0.00;1.57;1.07
350900;Caieiras - SP;93215.0;185752390.88;5990339.56;0.00;3933357.18;30155721.86;0.00;4952358.83;0.00;3352398.17;0.00;37766295.63;5527661.08;59565549.41;2310381.44;0.00;25741575.12;0.00;4347382.45;194641.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;335610.41;1006517.76;572600.00;8188660.16;1.61;1.20
432220;Tupanciretã - RS;23314.0;49034463.95;1970307.69;0.00;0.00;9241499.20;0.00;3488.12;0.00;1636721.19;3458392.29;11748362.39;0.00;14135159.11;479666.14;0.00;1242286.37;118382.46;72268.79;831138.76;426.50;118617.78;0.00;1672.00;0.00;0.00;0.00;1796151.00;284986.43;1894937.73;1785096.56;1.14;1.14
410480;Cascavel - PR;305615.0;445707046.22;0.00;0.00;2986908.83;48776436.80;0.00;2175311.98;0.00;21050113.43;37271568.96;106309559.49;0.00;133787266.08;3718056.48;0.00;18337666.55;2513698.56;0.00;36791252.27;1541370.16;6332042.48;0.00;0.00;925931.65;0.00;0.00;987127.64;7749700.65;14453034.21;23086578.24;1.45;1.27
270690;Pilar - AL;35003.0;84325461.47;4063328.23;1012406.86;4747941.21;12141895.91;0.00;360797.90;0.00;3007159.46;2685343.02;18916263.07;0.00;20037254.31;2296657.00;0.00;11351553.37;0.00;671710.71;566336.02;0.00;277266.16;0.00;0.00;0.00;0.00;0.00;1036619.35;449000.65;703928.24;0.00;2.58;1.11
280040;Arauá - SE;10796.0;21265531.79;733524.87;210801.28;0.00;3042406.65;0.00;0.00;0.00;985311.63;0.00;4100737.94;0.00;9309258.23;322899.00;0.00;1844790.72;0.00;0.00;0.00;0.00;137498.27;0.00;0.00;110098.90;0.00;0.00;0.00;468204.30;0.00;0.00;1.27;1.05
410330;Borrazópolis - PR;7724.0;15808003.15;0.00;0.00;0.00;2449971.18;0.00;0.00;0.00;903060.02;0.00;4320553.87;0.00;3387054.78;238262.23;0.00;917998.36;345078.00;116637.08;28221.39;0.00;281023.35;0.00;15001.31;0.00;0.00;161776.63;2159999.78;173131.43;310233.74;0.00;1.26;1.08
280600;Ribeirópolis - SE;18071.0;28881543.66;1171431.20;346864.70;0.00;4259946.77;0.00;0.00;0.00;1555344.23;0.00;6917436.73;0.00;10378469.47;0.00;0.00;2233978.52;0.00;0.00;0.00;0.00;718482.02;0.00;0.00;223189.70;0.00;0.00;430518.26;645882.06;0.00;0.00;1.26;1.13
230560;Independência - CE;25946.0;36222524.29;0.00;0.00;0.00;4316650.92;0.00;0.00;0.00;2117639.99;0.00;8777600.59;0.00;15955660.87;562901.95;0.00;718220.17;0.00;31.15;1013002.89;0.00;590040.89;0.00;0.00;0.00;0.00;0.00;45748.90;318120.72;1806905.25;0.00;1.31;1.09
280370;Macambira - SE;6723.0;13377278.23;580141.56;88551.60;0.00;1768819.58;0.00;0.00;0.00;820954.97;0.00;2491001.05;0.00;5640470.28;194808.30;0.00;1215072.87;0.00;0.00;0.00;0.00;518469.02;0.00;0.00;0.00;0.00;0.00;0.00;58989.00;0.00;0.00;1.25;1.05
354630;Santa Cruz das Palmeiras - SP;32009.0;52696629.86;403561.74;0.00;0.00;3934161.52;0.00;524868.70;0.00;2460685.09;0.00;13677281.51;0.00;16939319.03;974303.52;0.00;8340199.46;0.00;3840368.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;396694.02;1205187.06;0.00;1.32;1.21
260650;Iati - PE;18913.0;42074117.14;1108730.21;0.00;0.00;6558861.11;0.00;0.00;0.00;894968.77;2354383.77;8398347.23;0.00;15134151.86;308608.51;0.00;2046581.65;0.00;4195604.33;21774.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14246.33;1037858.87;0.00;1.31;1.19
350925;Cajati - SP;29059.0;74496166.23;2370399.59;0.00;0.00;7947553.87;0.00;14697.34;0.00;3601955.01;0.00;21184088.13;51025.96;25931318.43;757734.11;0.00;8003041.99;0.00;0.00;448093.62;440272.23;765985.83;0.00;0.00;319007.20;0.00;632438.79;11759.83;1385643.96;631150.34;0.00;2.15;1.08
280500;Pedra Mole - SE;3141.0;10928006.88;564487.98;0.00;0.00;2242678.33;0.00;0.00;0.00;574576.66;0.00;2436049.45;0.00;3762786.50;0.00;0.00;819807.39;0.00;0.00;0.00;0.00;527620.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.29;1.09
500640;Pedro Gomes - MS;7908.0;21342451.83;930552.89;89123.15;0.00;4094483.11;0.00;0.00;0.00;982400.07;0.00;5127104.84;0.00;6381852.42;41828.39;0.00;1281973.54;0.00;0.00;0.00;0.00;14632.60;0.00;266665.78;148633.06;0.00;0.00;883198.37;311801.33;788202.28;0.00;1.45;1.20
280410;Moita Bonita - SE;11350.0;18566032.13;752935.46;0.00;0.00;1925990.42;0.00;0.00;0.00;1364114.75;0.00;3689321.39;0.00;6566933.36;532362.18;0.00;2072234.17;0.00;14477.73;7350.00;0.00;1346682.67;0.00;0.00;0.00;0.00;0.00;0.00;293630.00;0.00;0.00;1.35;1.03
350680;Bocaina - SP;11568.0;27674298.80;657705.63;0.00;0.00;4268063.69;0.00;0.00;0.00;2742650.91;0.00;7071705.90;0.00;7103313.22;584720.04;0.00;3217249.29;0.00;0.00;1163368.12;0.00;0.00;0.00;156037.44;0.00;0.00;0.00;5176.00;704308.56;0.00;0.00;1.41;1.23
292303;Novo Horizonte - BA;11786.0;20729366.05;680702.09;0.00;0.00;2342658.20;0.00;0.00;0.00;321360.16;220813.08;3910614.48;0.00;7958956.86;548804.30;0.00;2735156.59;0.00;380384.39;0.00;0.00;294360.09;0.00;0.00;0.00;0.00;683044.94;513313.32;30876.00;108321.55;0.00;1.39;1.04
150130;Barcarena - PA;109975.0;209600253.76;0.00;0.00;0.00;34470968.09;0.00;0.00;0.00;11194601.20;9915.15;43264122.37;1329603.70;87224265.14;2440456.97;0.00;23931973.63;4120.00;63061.66;1553282.72;0.00;1744997.73;0.00;0.00;795174.81;0.00;0.00;0.00;633979.04;939731.55;0.00;1.21;1.35
231030;Parambu - CE;31462.0;55082604.09;981475.54;0.00;0.00;15320225.72;0.00;0.00;0.00;2381121.64;0.00;7611858.07;0.00;20400509.23;0.00;0.00;7119667.08;0.00;130422.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;805937.54;331386.31;0.00;1.26;1.21
412400;Santana do Itararé - PR;5315.0;11513073.49;0.00;0.00;0.00;2933496.67;0.00;0.00;0.00;423738.82;0.00;3392055.41;0.00;2573484.71;2039.40;0.00;725171.39;204470.55;0.00;47633.70;0.00;337706.50;0.00;20622.65;0.00;0.00;52203.27;735788.16;64662.26;0.00;0.00;1.35;1.15
354610;Santa Clara d'Oeste - SP;2141.0;11699552.22;621137.49;0.00;0.00;2532560.06;0.00;0.00;0.00;703611.25;0.00;2558213.29;0.00;2525361.52;117594.47;0.00;1347951.55;0.00;0.00;0.00;0.00;319541.96;0.00;0.00;0.00;0.00;0.00;653965.68;117530.30;202084.65;0.00;1.27;0.98
170035;Aliança do Tocantins - TO;5686.0;11207168.91;471728.65;0.00;0.00;1857377.18;0.00;0.00;0.00;604538.50;65143.47;2867419.65;0.00;4163687.53;10953.43;0.00;784746.27;0.00;11479.35;41652.00;0.00;232154.55;0.00;0.00;65000.00;0.00;0.00;2560.00;17241.20;11487.13;0.00;1.06;1.01
352850;Mairiporã - SP;88883.0;158542860.43;6630529.47;0.00;1589957.09;17794254.09;0.00;1711665.71;0.00;4432699.60;599518.69;40277317.55;203908.04;59164345.75;1992795.61;0.00;20097696.30;0.00;0.00;1026493.46;0.00;0.00;0.00;0.00;1502598.53;0.00;0.00;0.00;731146.72;787933.82;11418465.06;1.56;1.15
351010;Cândido Rodrigues - SP;2767.0;12872172.33;535421.56;0.00;0.00;1583495.49;0.00;0.00;0.00;343512.08;686804.05;2538724.90;0.00;4119002.66;289119.24;0.00;1378123.52;0.00;0.00;0.00;0.00;64244.04;0.00;0.00;0.00;0.00;0.00;938437.21;210976.19;184311.39;1055855.93;1.58;1.04
290755;Caturama - BA;9760.0;14992202.95;561521.78;268600.38;0.00;1557011.77;0.00;7606.00;0.00;622827.94;96962.77;3776794.25;0.00;5556943.26;284711.25;0.00;824319.05;3273.29;483459.84;0.00;0.00;68294.08;0.00;0.00;0.00;0.00;213086.15;579533.30;15252.80;72005.04;0.00;1.23;1.02
312670;Francisco Sá - MG;25983.0;38424005.37;1383315.67;237129.60;0.00;3913123.43;8929.17;30704.91;0.00;1273360.21;712944.49;13183562.74;0.00;9788740.50;554103.48;0.00;2805218.24;0.00;1148799.18;114.86;0.00;642788.73;0.00;0.00;0.00;93254.22;0.00;623534.61;289664.55;1734716.78;701782.61;1.11;1.02
211107;São João do Soter - MA;17809.0;34450711.93;856688.26;0.00;0.00;2833748.40;0.00;0.00;0.00;571534.75;0.00;6441700.74;0.00;17626841.34;469414.57;36526.60;2716667.16;101523.06;704900.20;27308.91;0.00;294007.32;0.00;0.00;0.00;0.00;0.00;1100715.54;61742.13;607392.95;0.00;1.09;1.22
350635;Bertioga - SP;53679.0;267301331.22;9213838.84;0.00;0.00;33438945.45;0.00;7686937.34;0.00;6453481.78;6523233.04;59953331.74;0.00;62963637.79;2470040.77;0.00;47302646.50;8041640.94;0.00;3924867.25;0.00;0.00;0.00;0.00;3896498.58;0.00;0.00;0.00;1804436.82;13627794.38;16459495.77;1.99;1.20
311115;Campo Azul - MG;3821.0;11127609.32;532119.70;110668.01;0.00;1851335.49;10.20;5445.50;0.00;376718.72;0.00;3003662.58;0.00;3113913.93;292018.67;0.00;734615.03;0.00;123998.50;0.00;0.00;121892.96;0.00;0.00;0.00;4472.05;0.00;215723.24;6511.20;634503.54;0.00;1.46;1.12
220620;Miguel Alves - PI;32900.0;47022871.50;1261993.39;0.00;0.00;4957808.68;0.00;0.00;0.00;1555638.15;0.00;9580866.12;0.00;27555499.98;14044.00;0.00;754494.15;0.00;757257.90;21758.00;0.00;233059.34;0.00;0.00;112000.00;0.00;0.00;14630.58;147771.00;56050.21;0.00;1.00;1.03
170100;Ananás - TO;9952.0;15206154.11;517424.85;0.00;0.00;3606692.05;0.00;385.00;0.00;339379.67;0.00;3805851.76;0.00;4421115.42;8215.60;0.00;109614.98;0.00;632712.23;143359.52;0.00;288335.16;0.00;0.00;25041.90;0.00;0.00;1018868.61;269021.29;20136.07;0.00;1.20;1.03
241250;São Miguel - RN;22921.0;32200202.85;1060382.18;596704.07;0.00;2103731.51;0.00;0.00;0.00;1345741.96;850789.42;8541127.98;244205.14;14039129.96;27500.00;0.00;3021684.00;0.00;0.00;0.00;0.00;103899.98;0.00;0.00;0.00;0.00;0.00;27263.50;20782.04;217261.11;0.00;1.19;1.11
316740;Silvianópolis - MG;6249.0;11506623.71;469557.94;56725.02;0.00;981920.81;0.00;50096.86;0.00;327078.70;611648.72;2573028.03;0.00;3690257.11;375092.78;0.00;755854.24;4684.50;292324.72;0.00;0.00;88169.39;0.00;23919.00;0.00;18896.28;60074.46;889679.76;32271.73;205343.66;0.00;1.21;1.07
150480;Monte Alegre - PA;56147.0;101572015.63;1901565.53;0.00;0.00;7215579.80;0.00;15.00;0.00;2135509.30;5298144.78;17474686.52;0.00;58030487.22;0.00;0.00;6490571.21;0.00;436193.07;360596.11;0.00;861486.91;0.00;0.00;180323.93;0.00;7950.00;30334.77;311599.43;836972.05;0.00;1.23;1.21
421190;Palhoça - SC;150623.0;240211376.90;8228898.94;1697160.12;0.00;32823710.11;0.00;5298048.56;0.00;9146338.50;6998225.92;49191353.06;0.00;72869665.55;316443.60;0.00;7243547.85;823548.21;31455836.65;765282.71;0.00;980537.12;0.00;990.90;229434.72;0.00;9279456.90;0.00;944637.31;1918260.17;13239451.45;1.59;1.15
315895;Santana do Paraíso - MG;30255.0;43293607.10;1989579.09;264904.89;0.00;9001809.74;0.00;159773.22;0.00;467689.93;0.00;9344990.71;395350.47;8884750.51;644827.50;0.00;10145034.70;0.00;16100.00;0.00;0.00;117050.41;0.00;0.00;29664.10;32186.12;159686.24;292156.21;291312.44;1056740.82;0.00;1.40;1.13
241330;Serra de São Bento - RN;5896.0;11353967.04;509550.83;0.00;0.00;656330.80;0.00;0.00;0.00;388442.65;0.00;2906169.17;0.00;3990775.41;0.00;0.00;2850521.68;0.00;0.00;0.00;0.00;52176.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.42;1.09
210380;Dom Pedro - MA;22844.0;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.30;1.39
240895;Rio do Fogo - RN;10607.0;22554303.69;728086.80;0.00;0.00;2390297.97;0.00;0.00;0.00;681589.96;0.00;5089264.49;0.00;10097795.52;84426.56;0.00;2933913.50;0.00;0.00;0.00;0.00;213417.05;0.00;0.00;0.00;0.00;0.00;0.00;126926.78;208585.06;0.00;1.09;1.00
500350;Douradina - MS;5616.0;14026735.39;0.00;0.00;0.00;3857686.15;0.00;0.00;0.00;848892.63;1014798.69;3092514.50;2647.41;3469917.38;0.00;6691.25;931845.83;16000.00;0.00;19813.75;0.00;15058.11;0.00;0.00;0.00;0.00;0.00;681437.75;69431.94;0.00;0.00;1.32;1.29
410773;Fernandes Pinheiro - PR;6008.0;17813006.40;0.00;0.00;0.00;1508823.18;0.00;0.00;0.00;705480.75;0.00;4676957.21;0.00;4421828.70;196880.36;0.00;1131396.18;0.00;0.00;97520.60;0.00;310655.57;0.00;234051.73;0.00;0.00;0.00;4094089.75;66723.26;368599.11;539797.33;1.47;1.06
292145;Mirante - BA;10270.0;16891039.14;694803.72;0.00;0.00;1258420.85;0.00;150422.40;0.00;774691.26;0.00;3544970.21;0.00;6769716.59;204999.62;0.00;1809069.74;0.00;290723.02;32870.00;0.00;91399.20;0.00;0.00;13115.00;0.00;200135.05;848341.79;10342.00;197018.69;0.00;1.20;1.04
330390;Petrópolis - RJ;297888.0;778973058.13;17968156.21;0.00;0.00;72865268.74;0.00;8571776.46;0.00;13072678.90;83137799.13;261908306.41;159354.20;208216611.69;5652070.06;0.00;35072860.05;2728175.19;50147289.00;2323270.74;257114.59;165583.47;0.00;0.00;5543024.58;0.00;0.00;0.00;201316.13;10982402.58;0.00;1.47;1.11
231380;Uruburetama - CE;20768.0;33829772.76;1176423.16;0.00;0.00;3371671.16;0.00;0.00;0.00;1580288.50;571336.99;8127941.93;19541.53;14945069.06;261564.80;0.00;2814405.83;0.00;21313.50;0.00;0.00;233156.88;0.00;0.00;0.00;0.00;88669.27;144990.72;21086.48;452312.95;0.00;0.97;1.09
500500;Jardim - MS;25180.0;51692536.69;2015166.32;89270.51;0.00;8345331.53;0.00;0.00;0.00;2010464.96;3412119.50;14000001.38;0.00;15030623.37;0.00;0.00;3718552.92;113245.52;0.00;226409.13;0.00;47128.08;0.00;0.00;521894.64;0.00;842454.26;91839.16;175556.48;1052478.93;1311.30;1.20;1.23
240460;Ielmo Marinho - RN;13070.0;36502736.12;725886.70;0.00;0.00;5961204.95;0.00;0.00;0.00;1883408.62;0.00;5542246.94;0.00;12097545.31;25732.57;0.00;3899715.07;0.00;29176.01;0.00;0.00;4216179.55;0.00;0.00;0.00;0.00;84510.00;433001.97;1011306.80;592821.63;0.00;1.39;1.06
313190;Itabirito - MG;48614.0;201824809.60;5398868.89;0.00;0.00;54519078.20;0.00;53037.80;0.00;4674930.33;0.00;37735336.44;0.00;47702615.16;7411753.54;0.00;6857869.79;6031104.43;11039262.96;4394910.12;0.00;944524.20;0.00;2657821.18;326445.28;0.00;4307976.57;5447739.80;1629708.76;691826.15;0.00;2.06;1.17
500430;Iguatemi - MS;15429.0;35512188.88;1712771.13;350000.00;0.00;8718409.33;0.00;0.00;0.00;2174365.76;0.00;8653951.79;0.00;9667076.79;36544.00;0.00;1272785.15;0.00;0.00;45111.67;0.00;66100.00;0.00;0.00;0.00;0.00;447989.68;830034.46;681090.11;855959.01;0.00;1.33;1.11
