#Codigo;População;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
354550;-1.0046873833294045;0.45;-0.55;-0.30;-0.42;-0.24;-0.82;-0.04;0.19;0.89;-0.15;2.49;-0.12;-0.19;-0.35;0.19;1.44;0.52;-1.27;-0.20;0.41;-0.09;-0.47;-0.78;-0.49;-0.65;0.69;0.39;0.49;-0.49
313480;-0.4430085581111487;0.35;-0.55;-0.30;-1.00;-0.24;1.06;-0.04;-0.75;-1.00;-0.33;-0.48;-0.56;0.14;-0.35;-0.09;-0.66;0.35;-0.28;-0.20;0.18;-0.09;-0.47;0.88;-0.49;-0.65;0.73;0.22;0.33;-0.49
150285;0.018272503472756094;-2.34;-0.55;-0.30;0.20;-0.24;-0.82;-0.04;-0.24;-1.00;-0.23;-0.48;0.34;0.03;-0.35;-1.10;-0.66;0.63;0.73;-0.20;0.29;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-0.38;0.40;-0.49
351990;-0.41787482946826043;0.44;-0.55;-0.30;-0.64;-0.24;-0.82;-0.04;0.20;0.88;0.17;-0.48;-0.24;0.21;-0.35;0.18;1.28;0.97;0.03;-0.20;0.32;-0.09;-0.47;1.44;-0.49;1.60;0.61;0.29;0.64;-0.49
311620;-1.309747374522207;-2.34;-0.55;-0.30;-1.22;-0.24;0.94;-0.04;-0.51;0.83;-0.68;-0.48;-0.72;0.20;-0.35;0.01;-0.66;0.76;-1.27;-0.20;-0.08;-0.09;-0.47;-0.78;0.27;-0.65;0.53;-0.23;-1.86;-0.49
410530;-0.10148380097037119;0.48;-0.55;-0.30;-0.08;-0.24;0.56;-0.04;0.53;-1.00;0.16;-0.48;0.07;0.48;-0.35;0.38;-0.66;0.50;1.02;-0.20;0.48;-0.09;2.48;-0.78;-0.49;-0.65;0.79;0.73;0.68;0.92
230510;-1.0513469652348824;0.34;-0.55;-0.30;-0.59;-0.24;-0.82;-0.04;-0.10;0.50;-0.39;-0.48;-0.53;0.39;-0.35;0.03;-0.66;-1.20;0.78;-0.20;-2.97;-0.09;-0.47;1.24;-0.49;-0.65;-1.85;0.11;0.20;1.83
500440;-0.45218303770371526;0.48;-0.55;-0.30;0.19;-0.24;-0.82;-0.04;0.25;0.96;-0.10;-0.48;-0.24;-3.08;-0.35;0.18;-0.66;-1.20;0.80;-0.20;-0.21;-0.09;-0.47;1.36;-0.49;-0.65;0.70;0.42;0.64;1.93
316080;-0.8228500606632296;0.30;-0.55;-0.30;-0.69;-0.24;-0.82;-0.04;-0.53;-1.00;-0.67;-0.48;-0.69;0.21;-0.35;-0.29;1.19;0.49;0.47;-0.20;-0.14;-0.09;-0.47;0.75;-0.49;-0.65;0.60;0.04;-1.86;-0.49
431910;-0.6863509251558213;0.34;-0.55;2.82;-0.63;-0.24;0.55;-0.04;-0.40;-1.00;-0.35;2.57;-0.68;0.05;-0.35;-0.67;1.20;0.51;0.56;-0.20;0.47;-0.09;1.68;1.02;-0.49;1.50;-1.85;-0.19;0.72;-0.49
350240;-1.0166533205946093;0.26;1.33;-0.30;-0.90;-0.24;-0.82;-0.04;-0.06;-1.00;-0.62;-0.48;-0.59;0.52;-0.35;0.11;-0.66;-1.20;-1.27;-0.20;0.34;-0.09;-0.47;-0.78;-0.49;-0.65;0.72;0.44;0.50;-0.49
250470;-0.8589315424061625;0.28;-0.55;-0.30;-1.22;-0.24;-0.82;-0.04;-0.35;-1.00;-0.70;-0.48;-0.58;0.32;-0.35;0.07;0.96;-1.20;-1.27;-0.20;0.66;-0.09;-0.47;-0.78;-0.49;-0.65;0.16;-0.20;0.22;-0.49
314420;-1.1847154367129247;0.31;1.75;-0.30;-0.79;-0.24;0.83;-0.04;-0.36;0.79;-0.73;1.91;-1.05;0.43;-0.35;-0.06;0.98;0.85;-1.27;-0.20;0.13;-0.09;-0.47;-0.78;1.65;1.32;0.45;0.25;0.29;-0.49
315600;0.03984624616205046;0.31;1.95;-0.30;-0.96;-0.24;1.07;-0.04;0.15;0.63;-0.02;-0.48;-0.23;0.55;-0.35;-0.02;-0.66;0.53;0.54;-0.20;0.27;-0.09;-0.47;-0.78;2.24;1.50;0.52;-0.02;-1.86;-0.49
231375;0.34027730526484323;0.44;-0.55;-0.30;-0.35;-0.24;-0.82;-0.04;0.48;-1.00;0.22;-0.48;0.33;0.49;-0.35;0.22;-0.66;0.71;-1.27;-0.20;0.49;-0.09;-0.47;-0.78;-0.49;-0.65;0.13;-0.97;0.26;-0.49
521710;0.5473298011149375;0.54;1.01;-0.30;0.43;2.69;1.35;-0.04;0.79;1.22;0.40;-0.48;0.31;-0.00;-0.35;0.51;-0.66;0.06;0.42;-0.20;-0.24;-0.09;2.16;1.40;-0.49;-0.65;0.70;0.63;0.80;-0.49
221063;-0.9687456818426669;-2.34;-0.55;-0.30;-0.44;-0.24;-0.82;-0.04;-0.27;-1.00;-0.63;-0.48;-0.70;0.31;-0.35;-0.38;-0.66;-1.20;0.23;-0.20;0.32;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.02;0.27;-0.49
220865;-0.33909824018578455;0.24;-0.55;-0.30;-0.58;-0.24;1.04;-0.04;-0.70;-1.00;-0.51;1.87;-0.29;0.04;-0.35;-1.19;-0.66;-1.20;-1.27;-0.20;0.34;-0.09;-0.47;-0.78;-0.49;-0.65;0.48;-1.21;0.24;-0.49
353050;1.4187895131594306;0.54;-0.55;-0.30;1.11;-0.24;1.46;-0.04;1.47;1.28;1.29;-0.48;1.10;0.78;-0.35;0.73;1.88;-1.20;0.45;-0.20;0.52;-0.09;1.41;-0.78;-0.49;-0.65;0.73;0.84;0.85;-0.49
412800;0.44282241037956;-2.34;-0.55;-0.30;0.11;-0.24;0.98;-0.04;0.64;1.07;0.31;1.29;0.21;0.12;-0.35;0.64;1.34;0.41;1.05;-0.20;-2.97;-0.09;2.14;-0.78;-0.49;-0.65;0.83;0.91;0.69;-0.49
310050;-0.20920812752179452;0.33;-0.55;-0.30;-0.30;-0.24;1.02;-0.04;0.10;0.81;-0.14;-0.48;-0.47;0.20;-0.35;-0.15;-0.66;0.60;0.57;-0.20;0.46;-0.09;-0.47;-0.78;-0.49;-0.65;0.53;0.04;0.51;-0.49
410870;-0.6053823871889955;-2.34;-0.55;2.90;-0.80;-0.24;-0.82;-0.04;-0.54;-1.00;-0.36;-0.48;-0.58;-3.08;-0.35;-0.19;-0.66;-1.20;-1.27;-0.20;0.43;-0.09;-0.47;-0.78;-0.49;-0.65;0.71;0.13;0.49;-0.49
411150;0.7847954874185196;-2.34;1.79;-0.30;0.82;-0.24;-0.82;-0.04;0.61;-1.00;0.43;-0.48;0.24;0.26;-0.35;0.86;-0.66;-1.20;1.17;-0.20;0.69;-0.09;2.35;1.11;-0.49;-0.65;0.85;0.50;-1.86;-0.49
210880;0.27717540537577556;-2.34;-0.55;-0.30;-0.08;-0.24;-0.82;-0.04;-0.39;-1.00;0.07;2.04;0.50;0.54;-0.35;0.24;-0.66;-1.20;-1.27;-0.20;0.10;-0.09;-0.47;-0.78;-0.49;-0.65;0.65;0.10;-1.86;-0.49
420257;-1.5374019137827726;0.25;-0.55;-0.30;-0.89;-0.24;0.83;-0.04;-0.77;-1.00;-0.82;-0.48;-1.03;0.08;-0.35;-0.22;0.50;-1.20;0.18;-0.20;0.69;-0.09;-0.47;-0.78;1.43;-0.65;0.71;0.17;0.49;-0.49
311670;-0.4804277580915495;0.23;-0.55;-0.30;-0.87;-0.24;0.14;-0.04;-0.80;1.00;-0.61;-0.48;-0.77;0.36;-0.35;-0.31;-0.66;0.89;0.40;-0.20;0.58;-0.09;-0.47;-0.78;1.83;-0.65;0.52;-0.06;0.36;-0.49
220595;-0.3984540028661039;0.21;-0.55;-0.30;-0.64;-0.24;-0.82;-0.04;-0.35;0.75;-0.55;1.93;-0.12;-0.25;2.87;-0.67;-0.66;0.89;0.58;-0.20;0.07;-0.09;-0.47;-0.78;2.34;1.21;0.23;-0.41;-1.86;-0.49
240240;-0.42108355422106386;0.31;-0.55;-0.30;-0.96;-0.24;-0.82;-0.04;-0.28;-1.00;-0.37;-0.48;-0.52;-0.03;-0.35;0.06;-0.66;0.53;-1.27;-0.20;0.26;-0.09;-0.47;1.08;-0.49;-0.65;-0.58;-0.14;0.17;-0.49
292460;0.40988162394066524;0.43;-0.55;-0.30;0.37;-0.24;-0.82;-0.04;-0.07;-1.00;0.22;-0.48;0.46;0.19;-0.35;0.23;-0.66;0.88;0.59;-0.20;0.10;-0.09;-0.47;-0.78;-0.49;-0.65;0.07;0.11;0.47;-0.49
316590;-0.9052486839660413;0.29;1.71;-0.30;-1.36;-0.24;0.75;-0.04;-0.34;0.90;-0.48;-0.48;-0.66;0.43;-0.35;-0.12;1.68;-1.20;0.30;-0.20;0.51;-0.09;-0.47;1.00;2.28;1.39;0.63;0.05;0.40;-0.49
411730;0.5035260786894274;-2.34;1.99;-0.30;0.73;-0.24;-0.82;-0.04;0.41;-1.00;0.22;-0.48;0.31;0.33;-0.35;-0.58;-0.66;0.73;1.12;-0.20;-0.14;-0.09;-0.47;-0.78;-0.49;-0.65;0.96;-0.18;0.46;-0.49
430512;-0.5953367191064954;0.27;-0.55;-0.30;-0.68;-0.24;-0.82;-0.04;-0.17;0.90;-0.45;-0.48;-0.61;0.15;-0.35;-0.23;-0.66;1.17;0.21;-0.20;0.53;-0.09;-0.47;-0.78;-0.49;-0.65;0.53;0.05;0.38;1.85
313862;-0.49315754295851866;0.46;-0.55;3.27;-0.04;-0.24;-0.82;-0.04;-0.03;0.56;-0.04;-0.48;-0.29;0.30;-0.35;0.49;-0.66;-1.20;0.80;-0.20;0.44;-0.09;-0.47;1.24;-0.49;1.07;-1.85;0.07;0.50;-0.49
230570;-0.05193880865035066;0.37;-0.55;-0.30;-0.03;-0.24;-0.82;-0.04;-0.02;-1.00;-0.27;-0.48;-0.05;0.35;-0.35;0.08;-0.66;0.47;-1.27;-0.20;-0.31;-0.09;-0.47;0.69;-0.49;-0.65;0.16;0.01;-1.86;-0.49
314460;0.6150707726013603;0.45;-0.55;3.28;-0.00;-0.24;-0.82;-0.04;0.23;-1.00;0.34;-0.48;0.08;0.70;-0.35;0.52;-0.66;1.13;-1.27;-0.20;0.17;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.16;0.74;-0.49
150345;1.2535417182060333;0.55;-0.55;-0.30;0.63;-0.24;1.63;-0.04;0.77;-1.00;0.70;-0.48;0.96;0.54;-0.35;0.18;-0.66;1.07;1.03;-0.20;0.69;-0.09;-0.47;-0.78;-0.49;1.80;0.85;-3.51;0.65;-0.49
313310;0.11925383463569407;0.31;-0.55;-0.30;-0.22;-0.24;1.07;-0.04;-0.08;-1.00;0.19;-0.48;-0.20;0.64;-0.35;0.05;1.02;1.00;0.97;-0.20;0.23;-0.09;-0.47;1.38;1.63;1.69;0.47;0.43;0.48;-0.49
311170;-0.8686474217876584;0.24;-0.55;-0.30;-1.10;-0.24;0.87;-0.04;-0.87;0.79;-0.53;-0.48;-0.82;0.42;-0.35;-0.08;-0.66;0.13;0.40;-0.20;0.42;-0.09;-0.47;1.05;-0.49;1.38;0.56;0.02;0.27;-0.49
350300;-0.7458220350318402;0.34;-0.55;-0.30;-0.68;-0.24;-0.82;-0.04;-0.01;0.85;-0.30;-0.48;-0.41;-3.08;-0.35;0.33;-0.66;0.89;0.10;-0.20;0.05;-0.09;-0.47;1.57;-0.49;-0.65;0.53;0.24;0.48;-0.49
260345;2.10196100865746;-2.34;1.89;-0.30;1.26;-0.24;1.94;-0.04;1.48;1.22;1.71;0.85;1.08;0.87;-0.35;1.06;-0.66;0.51;-1.27;-0.20;0.88;-0.09;-0.47;1.61;-0.49;-0.65;-0.16;-0.13;-1.86;-0.49
261450;1.338462669296446;-2.34;-0.55;-0.30;0.95;-0.24;1.52;-0.04;0.53;-1.00;0.90;-0.48;0.86;0.88;-0.35;-0.09;-0.66;-1.20;-1.27;-0.20;0.65;-0.09;-0.47;-0.78;-0.49;1.84;0.46;-0.25;0.59;-0.49
350770;-0.753852265132334;0.30;-0.55;-0.30;-0.83;-0.24;-0.82;-0.04;0.02;0.87;-0.39;-0.48;-0.57;0.07;-0.35;0.07;-0.66;0.89;-1.27;-0.20;-0.11;-0.09;-0.47;-0.78;-0.49;-0.65;0.52;0.40;0.44;-0.49
290810;0.3360034204555594;0.51;1.91;-0.30;0.11;-0.24;1.45;-0.04;-0.04;0.80;0.16;-0.48;0.37;0.56;-0.35;0.36;-0.66;0.95;-1.27;-0.20;0.28;-0.09;-0.47;-0.78;-0.49;-0.65;0.70;-0.12;-1.86;-0.49
330290;0.5494311541684536;0.64;-0.55;3.23;0.62;-0.24;0.97;-0.04;0.41;1.13;0.77;-0.48;0.53;0.41;-0.35;0.47;-0.66;0.96;1.33;-0.20;0.61;-0.09;-0.47;1.73;-0.49;-0.65;0.77;-0.32;-1.86;-0.49
430170;-0.5633543298790038;0.19;-0.55;-0.30;-0.81;-0.24;0.13;-0.04;-0.33;-1.00;-0.43;-0.48;-0.24;0.09;-0.35;-0.28;1.57;0.76;0.32;-0.20;0.69;-0.09;2.53;-0.78;-0.49;-0.65;0.73;-0.06;0.13;-0.49
171790;-0.4494092561826432;-0.41;-0.55;-0.30;-0.60;-0.24;-0.82;-0.04;-0.63;-1.00;-0.70;-0.48;-0.54;-3.08;-0.35;-0.51;-0.66;-1.20;0.89;-0.20;0.29;-0.09;-0.47;-0.78;-0.49;1.06;0.53;-0.06;0.15;-0.49
261250;1.7329759007651568;0.68;-0.55;-0.30;0.97;-0.24;1.71;-0.04;1.07;1.13;1.21;-0.48;1.13;0.94;-0.35;1.12;-0.66;-1.20;0.18;-0.20;-0.05;-0.09;-0.47;1.64;-0.49;-0.65;0.14;0.28;-1.86;-0.49
353625;-1.550164332024281;0.27;-0.55;-0.30;-0.81;-0.24;-0.82;-0.04;-0.41;0.88;-0.57;-0.48;-0.92;0.31;-0.35;-0.09;-0.66;0.83;0.46;-0.20;0.42;-0.09;1.55;-0.78;-0.49;-0.65;0.24;0.61;0.32;-0.49
351700;-0.1269214702118276;0.41;-0.55;-0.30;-0.23;-0.24;0.62;-0.04;0.14;0.88;-0.09;-0.48;-0.09;0.43;-0.35;0.15;-0.66;0.98;0.71;-0.20;0.22;-0.09;-0.47;-0.78;-0.49;-0.65;0.72;0.20;0.26;-0.49
352300;-0.877194724314363;0.36;-0.55;-0.30;-0.29;-0.24;-0.82;-0.04;0.04;1.03;-0.41;1.36;-0.44;0.29;-0.35;0.17;2.05;0.92;-1.27;-0.20;0.25;-0.09;-0.47;1.11;-0.49;-0.65;0.41;0.40;0.49;1.84
240350;-0.16655718789464397;0.34;-0.55;-0.30;-0.77;-0.24;-0.82;-0.04;-0.27;-1.00;-0.32;-0.48;-0.54;0.25;-0.35;0.15;-0.66;-1.20;0.67;-0.20;0.15;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-1.20;0.50;-0.49
411450;0.0374062817942468;-2.34;1.81;-0.30;0.22;4.37;-0.82;-0.04;0.12;0.87;-0.01;-0.48;-0.26;0.25;-0.35;0.08;-0.66;-1.20;0.69;-0.20;0.68;-0.09;2.18;-0.78;2.32;1.66;0.82;0.66;0.56;-0.49
351140;0.31675035237208027;0.41;-0.55;-0.30;0.28;-0.24;-0.82;-0.04;0.47;1.09;0.48;-0.48;0.18;0.25;-0.35;0.46;-0.66;1.01;0.97;-0.20;0.45;-0.09;-0.47;1.21;-0.49;-0.65;0.59;0.20;0.15;2.15
240540;-0.7495915656151481;0.28;-0.55;-0.30;-1.22;-0.24;-0.82;-0.04;-0.63;-1.00;-0.64;-0.48;-0.65;0.14;-0.35;-0.10;-0.66;0.05;0.54;-0.20;0.15;-0.09;-0.47;-0.78;-0.49;-0.65;0.29;-0.35;0.64;-0.49
350570;2.5543619518160487;1.18;-0.55;-0.30;3.77;-0.24;1.56;-0.04;3.48;1.41;3.07;2.70;3.06;1.44;-0.35;1.80;2.44;0.94;1.79;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;0.79;1.85;-1.86;2.59
353610;-0.6566155019045143;0.41;-0.55;-0.30;-0.71;-0.24;-0.82;-0.04;-0.01;-1.00;-0.15;-0.48;0.07;0.52;-0.35;0.33;-0.66;-1.20;0.62;-0.20;0.29;-0.09;-0.47;1.23;-0.49;-0.65;0.54;0.28;0.78;-0.49
291970;0.3030424156732731;0.44;-0.55;-0.30;-0.32;-0.24;-0.82;-0.04;-0.24;-1.00;0.01;1.82;0.27;0.55;-0.35;0.23;-0.66;1.03;0.67;4.47;0.11;-0.09;-0.47;-0.78;-0.49;-0.65;0.63;-3.51;0.57;-0.49
291820;0.11851344389164005;0.39;-0.55;-0.30;0.10;-0.24;-0.82;-0.04;-1.25;-1.00;-0.24;-0.48;-0.01;0.09;-0.35;0.09;-0.66;0.98;-1.27;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;0.62;0.10;0.49;-0.49
130290;1.2864150613924394;0.63;-0.55;3.33;1.18;-0.24;0.49;-0.04;1.07;1.12;0.91;2.20;1.12;0.99;-0.35;-1.00;-0.66;1.13;1.01;-0.20;0.76;-0.09;-0.47;-0.78;-0.49;-0.65;0.28;0.57;0.77;0.73
351620;2.783639445141497;0.77;-0.55;-0.30;2.13;4.81;1.88;-0.04;2.41;-1.00;2.19;-0.48;2.15;1.17;3.84;1.29;1.79;-1.20;1.13;-0.20;0.63;-0.09;2.60;1.33;-0.49;-0.65;-0.08;1.25;1.12;2.41
350250;0.8711526859360196;0.61;2.01;-0.30;0.81;-0.24;1.82;-0.04;1.13;0.95;0.75;-0.48;0.92;0.24;2.83;0.66;-0.66;1.36;0.95;-0.20;-2.97;-0.09;-0.47;1.80;-0.49;-0.65;-1.85;0.54;0.88;-0.49
520590;-0.32270658130305274;0.36;-0.10;-0.30;-0.00;-0.24;1.20;-0.04;0.18;1.10;-0.09;2.14;-0.14;-0.79;2.31;0.17;0.55;0.53;0.76;-0.20;0.48;-0.09;-0.47;1.36;-0.49;-0.65;0.75;0.44;-0.01;-0.49
313760;1.2844962707738108;0.79;-0.55;-0.30;1.46;-0.24;1.32;-0.04;1.10;1.21;1.23;2.44;1.12;0.82;2.14;0.79;-0.66;0.77;1.47;-0.20;0.12;-0.09;1.16;1.04;-0.49;-0.65;0.54;0.64;0.87;-0.49
430110;0.07004336230696404;0.36;2.13;-0.30;0.84;0.69;-0.82;-0.04;0.40;-1.00;-0.13;-0.48;-0.03;-0.36;-0.35;-1.47;-0.66;-1.20;-1.27;-0.20;0.50;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-3.51;0.34;1.95
420380;1.2144224575544509;0.59;-0.55;-0.30;0.64;-0.24;1.39;-0.04;0.99;-1.00;1.12;0.87;0.98;0.43;-0.35;0.88;1.74;0.47;1.30;-0.20;0.68;-0.09;-0.47;1.64;-0.49;-0.65;0.01;0.64;0.86;-0.49
240770;-0.10008438683975471;0.33;-0.55;-0.30;-0.96;-0.24;-0.82;-0.04;0.08;-1.00;-0.15;-0.48;-0.13;0.30;-0.35;0.20;-0.66;-1.20;-1.27;-0.20;0.25;-0.09;-0.47;1.12;-0.49;-0.65;-1.85;-0.27;0.52;-0.49
230655;0.9558421199197498;0.54;-0.55;-0.30;-0.18;-0.24;-0.82;-0.04;0.86;1.02;0.50;-0.48;0.91;0.47;-0.35;0.48;-0.66;1.04;0.26;-0.20;0.48;-0.09;-0.47;1.49;-0.49;-0.65;0.68;0.45;0.49;2.14
330200;1.8764117433978915;0.66;2.19;-0.30;3.71;-0.24;1.50;-0.04;1.88;-1.00;2.06;-0.48;2.11;0.73;-0.35;1.31;-0.66;0.88;0.74;-0.20;-2.97;-0.09;-0.47;0.91;2.72;-0.65;1.27;0.53;1.14;2.51
355340;0.5666656056942123;0.48;-0.55;-0.30;-0.18;-0.24;-0.82;-0.04;0.88;1.10;0.59;-0.48;0.48;0.40;-0.35;0.71;-0.66;0.68;-1.27;-0.20;0.18;-0.09;-0.47;-0.78;1.99;-0.65;0.70;0.79;0.65;-0.49
231220;1.0256875153673808;0.55;-0.55;-0.30;0.23;-0.24;1.40;-0.04;0.89;1.02;0.59;1.65;0.93;0.35;-0.35;0.47;-0.66;0.38;0.90;-0.20;0.64;-0.09;-0.47;1.23;0.51;-0.65;0.26;0.41;0.37;1.90
355255;-1.0784399619446294;0.35;-0.55;-0.30;-0.50;-0.24;-0.82;-0.04;0.08;0.91;-0.31;-0.48;-0.35;0.12;-0.35;0.15;-0.66;0.82;0.28;-0.20;0.57;-0.09;-0.47;-0.78;-0.49;-0.65;0.50;0.41;-1.86;-0.49
353930;1.483813792308116;0.54;-0.55;3.72;1.58;-0.24;1.86;-0.04;1.50;1.06;1.42;-0.48;1.29;1.04;-0.35;0.96;-0.66;1.41;0.92;-0.20;-0.23;-0.09;-0.47;1.44;-0.49;-0.65;0.79;0.88;0.99;-0.49
431830;1.3406730088748637;0.70;-0.55;3.89;1.67;-0.24;-0.82;-0.04;0.41;1.22;0.23;1.53;0.99;-0.96;-0.35;0.65;1.38;0.20;1.20;-0.20;0.94;-0.09;-0.47;1.45;-0.49;-0.65;0.39;-0.12;0.94;2.25
280110;-0.9981347536635146;0.30;-0.55;-0.30;-0.57;-0.24;-0.82;-0.04;-0.06;-1.00;-0.67;-0.48;-0.47;-3.08;-0.35;-0.11;-0.66;-1.20;-1.27;-0.20;0.13;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;-3.51;-1.86;-0.49
410335;-0.6972372215537699;0.28;-0.55;-0.30;-0.56;-0.24;-0.82;-0.04;-0.16;-1.00;-0.47;-0.48;-0.56;0.26;-0.35;-0.08;-0.66;-1.20;0.55;-0.20;0.16;-0.09;1.99;-0.78;-0.49;-0.65;0.76;0.31;0.43;-0.49
240300;-0.39981172553961425;0.32;-0.55;-0.30;-0.34;-0.24;-0.82;-0.04;-0.27;0.83;-0.35;-0.48;-0.45;0.33;2.79;-1.21;-0.66;0.18;-1.27;-0.20;0.42;-0.09;-0.47;-0.78;-0.49;-0.65;-1.85;0.19;-1.86;-0.49
353715;-1.2385049638979482;0.30;1.55;-0.30;-0.83;-0.24;-0.82;-0.04;0.03;-1.00;-0.40;1.92;-0.76;0.49;-0.35;0.18;-0.66;-1.20;0.52;-0.20;0.31;-0.09;-0.47;-0.78;-0.49;-0.65;0.21;0.25;0.45;-0.49
150495;0.3897551826410194;0.40;-0.55;-0.30;0.03;-0.24;0.77;-0.04;0.10;-1.00;-0.06;-0.48;0.57;0.30;-0.35;0.18;-0.66;0.04;0.92;-0.20;0.56;-0.09;-0.47;-0.78;-0.49;1.38;0.32;-3.51;-1.86;-0.49
500780;-0.6032576704528975;0.49;-0.55;-0.30;0.88;-0.24;-0.82;-0.04;0.46;0.66;-0.16;1.84;-0.08;0.29;3.20;-0.12;0.77;0.25;0.74;-0.20;0.08;-0.09;2.22;0.96;-0.49;-0.65;0.40;0.43;0.29;-0.49
311350;-0.27245191127252116;0.35;1.80;-0.30;-1.04;3.77;0.80;-0.04;-0.11;1.00;-0.30;-0.48;-0.50;0.43;-0.35;-0.10;-0.66;0.57;1.02;4.33;0.24;-0.09;-0.47;-0.78;-0.49;1.73;0.52;0.04;0.44;1.79
172120;0.4897280700169921;0.44;-0.55;-0.30;0.09;-0.24;-0.82;-0.04;0.28;-1.00;0.30;-0.48;0.12;-3.08;-0.35;0.13;-0.66;1.06;0.79;-0.20;0.27;-0.09;-0.47;-0.78;-0.49;-0.65;-0.24;0.75;-1.86;-0.49
312087;-0.48238273830796957;0.30;1.78;-0.30;-0.91;4.08;-0.82;-0.04;-0.66;-1.00;-0.41;-0.48;-0.59;-0.02;-0.35;0.01;0.93;0.74;0.46;-0.20;0.13;-0.09;-0.47;-0.78;1.47;-0.65;0.33;-0.18;0.59;-0.49
500525;-0.5401295820916103;0.48;1.69;-0.30;-0.18;-0.24;-0.82;-0.04;0.75;-1.00;0.11;-0.48;-0.08;-3.08;-0.35;0.39;1.30;-1.20;0.97;-0.20;0.28;-0.09;-0.47;1.59;2.22;1.57;0.36;0.43;0.23;-0.49
291090;-0.6978296407746881;0.29;-0.55;-0.30;-0.57;-0.24;-0.82;-0.04;-0.44;-1.00;-0.74;-0.48;-0.51;0.03;-0.35;-0.41;-0.66;0.66;0.96;-0.20;-2.97;-0.09;-0.47;-0.78;-0.49;-0.65;0.44;0.31;0.27;-0.49
510792;1.5244020336942894;0.76;2.09;-0.30;1.51;-0.24;1.31;-0.04;1.57;1.16;1.38;-0.48;1.20;0.35;-0.35;1.03;0.24;-1.20;0.58;-0.20;0.96;16.23;2.96;1.78;-0.49;1.69;0.96;1.18;0.83;2.26
260170;1.4959202415484105;0.69;-0.55;-0.30;0.65;-0.24;-0.82;-0.04;1.04;1.30;0.95;-0.48;1.22;0.80;3.17;0.68;-0.66;0.59;0.91;-0.20;0.83;-0.09;1.87;-0.78;-0.49;1.86;-0.95;-0.07;0.95;-0.49
312010;-0.9297729888380362;0.29;1.63;-0.30;-1.21;3.80;0.82;-0.04;-0.68;0.84;-0.65;-0.48;-0.78;0.45;-0.35;-0.08;0.78;0.60;0.38;-0.20;0.21;-0.09;-0.47;0.84;1.62;1.55;0.28;-0.22;0.34;-0.49
292740;4.616998491268405;-2.34;2.91;-0.30;5.02;-0.24;2.28;-0.04;3.33;1.83;3.11;-0.48;3.37;1.29;3.23;2.51;2.38;-1.20;1.50;-0.20;-2.97;-0.09;3.37;2.32;3.89;-0.65;1.52;1.24;1.60;-0.49
240933;-0.7764545510080375;0.29;-0.55;-0.30;-0.77;-0.24;-0.82;-0.04;-0.36;-1.00;-0.49;-0.48;-0.50;-3.08;-0.35;-0.16;-0.66;-1.20;-1.27;-0.20;0.23;-0.09;-0.47;-0.78;-0.49;-0.65;-0.41;-1.33;0.44;-0.49
316020;-0.9847636851747701;0.30;1.88;-0.30;-0.91;4.00;0.90;-0.04;-0.12;0.90;-0.77;-0.48;-0.87;0.33;-0.35;-0.11;1.64;0.74;0.41;-0.20;0.18;-0.09;-0.47;0.83;1.94;1.35;0.40;0.37;0.47;-0.49
420050;-0.6159513435633369;0.34;-0.55;-0.30;-0.93;-0.24;1.05;-0.04;-0.20;-1.00;-0.48;2.26;-0.81;-0.13;-0.35;-0.16;1.59;0.53;-1.27;-0.20;0.69;-0.09;-0.47;-0.78;-0.49;-0.65;0.71;0.15;0.37;-0.49
241170;-0.9560238028622835;0.28;-0.55;-0.30;-0.86;-0.24;-0.82;-0.04;-0.30;-1.00;-0.63;-0.48;-0.65;-0.20;-0.35;-0.19;1.50;-1.20;0.46;-0.20;0.39;-0.09;-0.47;-0.78;-0.49;-0.65;0.30;-1.03;0.57;-0.49
355640;0.9892196672556337;0.39;-0.55;-0.30;0.45;-0.24;1.56;-0.04;0.47;-1.00;0.89;2.35;0.75;0.70;-0.35;0.53;-0.66;1.22;1.07;-0.20;-2.97;-0.09;-0.47;1.04;-0.49;-0.65;0.62;0.86;0.77;2.30
330350;3.5225340618348735;-2.34;-0.55;-0.30;3.37;-0.24;-0.82;-0.04;1.94;1.68;2.82;1.38;2.59;0.99;-0.35;1.65;-0.66;0.83;1.53;4.77;-2.97;-0.09;-0.47;-0.78;-0.49;2.35;0.88;0.68;1.49;1.84
