#Codigo;Cidade;População;Despesas (Exceto Intraorçamentárias);Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias);GAUSSIAN-MODEL_REL_NOR;SVM_REL_NOR;COP_REL_NOR;OPTICS_REL_NOR;LOF_REL_NOR;GAUSSIAN-MODEL_SUA_NOR;SVM_SUA_NOR;COP_SUA_NOR;OPTICS_SUA_NOR;LOF_SUA_NOR
171610;Paraíso do Tocantins - TO;48409.0;66489401.46;2635921.57;0.00;0.00;7085682.78;0.00;0.00;0.00;3048500.99;1204170.79;18590493.83;0.00;17401888.56;842770.30;0.00;10238512.30;0.00;135000.00;1785441.14;0.00;943829.53;0.00;52076.62;206951.76;0.00;0.00;640.58;1203698.51;1113822.20;0.00;0.00;-7653.47;0.09;1.18;1.19;0.00;-9366.57;0.09;1.07;1.07
240100;Apodi - RN;36120.0;52627272.87;1981950.03;0.00;0.00;8981716.49;0.00;0.00;0.00;1958689.68;0.00;13356474.74;21000.00;18658744.44;586355.65;0.00;2500224.32;25418.76;0.00;14741.80;0.00;620629.32;0.00;0.00;943810.74;0.00;0.00;0.00;760808.30;2216708.60;0.00;0.00;-7664.05;0.28;1.09;1.09;0.00;-9523.57;0.93;1.15;1.15
150230;Capitão Poço - PA;52616.0;64548607.72;0.00;0.00;0.00;6285823.94;0.00;0.00;0.00;2051655.38;0.00;13231256.67;0.00;32295170.65;570326.30;0.00;5343841.44;0.00;421698.33;203304.60;0.00;595114.92;0.00;0.00;0.00;0.00;0.00;2237160.35;267648.32;1045606.82;0.00;0.00;-5484.52;0.00;1.02;1.02;0.00;-8195.22;0.02;1.05;1.05
500660;Ponta Porã - MS;85251.0;192817121.49;6803267.97;2850488.93;0.00;20925732.97;0.00;2756107.26;0.00;7119689.87;10598867.09;40518934.82;0.00;61826705.41;4766.21;405.25;17905983.28;2030165.00;0.00;205582.11;0.00;3316086.41;0.00;418898.59;65003.61;0.00;0.00;0.00;2020478.45;13449958.26;0.00;0.00;-10240.36;0.99;1.47;1.47;0.00;-6489.53;1.00;1.16;1.16
314870;Pedra Azul - MG;24648.0;39168955.80;1480079.03;235960.88;0.00;3531186.05;30095.70;83623.74;0.00;2011273.31;0.00;11291363.89;0.00;11271151.68;506902.23;0.00;4009014.71;0.00;20212.83;9325.83;0.00;1378312.01;0.00;0.00;54592.78;30937.55;0.00;525445.81;420981.41;2278496.36;0.00;0.00;-8767.19;0.01;1.15;1.15;0.00;-5133.68;0.00;1.01;1.01
350075;Alambari - SP;5460.0;18693011.31;476655.02;0.00;0.00;2418911.68;0.00;0.00;0.00;640568.96;0.00;4275595.89;0.00;6247046.11;350364.42;0.00;3475828.36;0.00;182335.68;0.00;0.00;283415.42;0.00;0.00;0.00;0.00;0.00;0.00;330971.88;11317.89;0.00;0.00;-12475.07;0.00;1.23;1.23;0.00;-6811.17;0.00;0.98;0.98
312125;Delta - MG;9280.0;27745013.49;1458339.06;232813.42;0.00;3995241.18;0.00;188097.43;0.00;1076971.39;0.00;7750061.14;0.00;7546452.34;329070.56;0.00;2756160.83;0.00;269828.34;279181.71;0.00;49194.00;0.00;0.00;0.00;65.13;489645.10;3933.70;84916.98;1235041.18;0.00;0.00;-11351.63;0.82;1.26;1.28;0.00;-8637.24;0.06;1.02;1.02
352430;Jaboticabal - SP;75436.0;213818264.65;6187297.20;276636.92;688464.23;20643501.32;0.00;1212278.44;0.00;6981507.45;27444639.94;53359309.82;733115.44;49617831.69;3369461.49;0.00;15535743.02;5885.88;17534351.34;353600.35;0.00;1785739.32;0.00;385188.00;453705.86;0.00;4911.62;1598173.44;2340288.37;3306633.51;27298356.57;0.00;-6964.69;1.00;1.43;1.44;0.00;-4379.18;0.00;1.12;1.13
220980;São Gonçalo do Piauí - PI;4885.0;11017484.99;409960.98;0.00;0.00;2456434.89;0.00;0.00;0.00;461375.68;212740.51;2873043.46;0.00;3212781.84;196933.48;0.00;471941.02;0.00;300.00;60704.55;0.00;232614.88;0.00;0.00;0.00;34766.00;114584.54;14969.08;264334.08;0.00;0.00;0.00;-11141.88;0.01;1.21;1.21;0.00;-6335.66;0.01;1.03;1.03
520060;Alto Paraíso de Goiás - GO;7328.0;25482432.14;748548.41;0.00;33566.01;2937757.07;0.00;0.00;0.00;1118112.04;1609179.64;6180437.23;147355.78;6814170.49;242470.81;0.00;3134069.20;0.00;899360.45;149018.28;0.00;33838.00;0.00;0.00;0.00;0.00;0.00;404794.95;681207.54;348546.24;0.00;0.00;-13939.17;1.00;1.23;1.24;0.00;-8361.46;0.06;1.12;1.13
240340;Equador - RN;6070.0;14279570.74;616801.45;0.00;0.00;3084602.37;0.00;0.00;0.00;859732.36;0.00;4395229.02;0.00;4820094.12;68775.41;0.00;64982.74;0.00;0.00;0.00;0.00;120639.93;0.00;0.00;0.00;0.00;0.00;0.00;81802.41;166910.93;0.00;0.00;-10267.21;0.00;1.18;1.18;0.00;-6979.19;0.00;0.99;0.99
230075;Amontada - CE;41672.0;79662781.67;2172355.93;0.00;0.00;24116239.47;0.00;0.00;0.00;943315.12;2155244.99;10544375.27;9140.64;35088026.64;0.00;0.00;3176236.76;0.00;279560.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27974.83;424223.56;167500.00;558588.16;0.00;0.00;-7437.44;0.02;1.11;1.11;0.00;-6076.56;1.00;1.31;1.32
421775;Sul Brasil - SC;2661.0;12670128.55;294532.92;0.00;0.00;1309861.29;0.00;9397.75;0.00;381626.36;0.00;2902891.46;0.00;2429024.77;131423.86;0.00;258463.68;0.00;385374.30;0.00;0.00;2287026.67;0.00;78076.84;0.00;434993.71;39239.91;1460578.84;171107.29;96508.90;0.00;0.00;192026.29;1.00;4.44;4.55;0.00;-3469.02;0.91;1.09;1.09
150370;Itupiranga - PA;51743.0;83873701.15;1929771.30;0.00;0.00;7626416.38;0.00;0.00;0.00;2694749.24;0.00;17399398.98;0.00;41337062.53;819431.49;0.00;4978722.49;263357.43;130362.44;0.00;0.00;584196.83;0.00;0.00;0.00;0.00;131252.79;4902601.00;99439.77;976938.48;0.00;0.00;-7334.67;1.00;0.97;0.97;0.00;-8283.11;0.22;1.14;1.14
210810;Paulo Ramos - MA;20539.0;40548442.78;0.00;7083.66;0.00;4221049.13;0.00;0.00;0.00;1134112.83;0.00;6242370.03;0.00;19634617.05;977658.81;0.00;3918108.86;104935.70;147934.72;0.00;0.00;230874.28;0.00;0.00;0.00;140667.13;736523.51;2220338.57;605013.69;227154.81;0.00;0.00;-8110.26;0.96;1.28;1.28;0.00;-5441.90;0.90;1.20;1.20
171515;Novo Alegre - TO;2350.0;7309526.27;396446.68;0.00;0.00;1384162.12;0.00;0.00;0.00;556568.09;0.00;2158534.41;0.00;962123.31;7601.95;0.00;707500.88;0.00;0.00;102195.96;0.00;712711.04;0.00;0.00;253609.00;0.00;0.00;9000.00;26010.43;33062.40;0.00;0.00;-10852.17;1.00;1.64;1.66;0.00;-5608.49;1.00;1.06;1.06
432147;Tiradentes do Sul - RS;6432.0;15048031.18;518392.44;0.00;44506.15;2559925.78;0.00;0.00;0.00;486540.30;0.00;4051625.35;0.00;3552465.58;6938.11;0.00;550406.06;0.00;157854.34;10917.90;0.00;1634283.73;0.00;0.00;27600.00;0.00;0.00;1113436.72;44391.17;288747.55;0.00;0.00;-9930.29;0.07;1.34;1.34;0.00;-7321.98;0.11;1.12;1.13
314450;Nazareno - MG;8422.0;19713572.99;606781.82;140367.05;0.00;3183754.99;0.00;62621.48;0.00;863464.83;374047.13;5210700.66;568057.88;4437378.61;320052.76;0.00;1366840.34;0.00;76561.13;618078.64;0.00;828145.65;0.00;0.00;239805.70;0.00;0.00;475359.04;142099.38;199455.90;0.00;0.00;-10121.28;0.90;1.58;1.59;0.00;-9234.90;0.01;1.05;1.05
421315;Planalto Alegre - SC;2782.0;13483684.26;522085.43;0.00;0.00;1597024.42;0.00;1269.89;0.00;471308.98;0.00;2789370.00;0.00;2273576.71;65225.98;0.00;532065.57;92302.06;4122.95;0.00;0.00;1136055.19;0.00;0.00;610995.89;0.00;0.00;2784095.20;414489.55;189696.44;0.00;0.00;-3493.51;0.90;1.65;1.68;0.00;-6707.84;0.00;1.03;1.03
240740;Martins - RN;8661.0;16066171.26;611354.90;0.00;0.00;1946466.43;0.00;0.00;0.00;683393.34;236898.68;4151184.35;0.00;4844260.62;25888.32;0.00;2374188.33;0.00;0.00;0.00;0.00;104180.85;0.00;0.00;682318.16;0.00;0.00;0.00;406037.28;0.00;0.00;0.00;-8709.04;0.02;1.41;1.42;0.00;-6241.97;0.93;1.10;1.10
292280;Nova Itarana - BA;8192.0;15719982.33;609461.67;0.00;0.00;2714085.00;0.00;27255.94;0.00;319648.69;0.00;3566437.68;0.00;5381968.10;344396.72;0.00;2493287.95;0.00;0.00;0.00;0.00;15337.56;0.00;0.00;0.00;0.00;0.00;3563.54;0.00;244539.48;0.00;0.00;-8833.76;0.00;1.06;1.06;0.00;-4865.07;0.00;1.14;1.14
251440;São José de Espinharas - PB;4711.0;11612212.40;534791.60;4880.00;0.00;1487044.31;0.00;0.00;0.00;594529.30;0.00;2883844.30;0.00;4599003.38;7260.00;0.00;1075840.67;0.00;0.00;0.00;0.00;48404.28;0.00;0.00;63577.00;0.00;800.00;0.00;1100.00;311137.56;0.00;0.00;-10666.98;0.00;1.18;1.18;0.00;-5458.44;0.01;1.16;1.16
311880;Coração de Jesus - MG;26933.0;40726202.65;1493720.79;401620.74;0.00;4005924.29;0.00;4173.24;0.00;1638742.50;1512297.36;14777858.71;0.00;8015734.30;598201.46;0.00;3441614.64;321184.04;531647.10;70.54;0.00;824282.02;0.00;0.00;0.00;0.00;0.00;1357421.17;214540.26;1587169.49;1326411.16;0.00;-8196.18;0.00;1.14;1.15;0.00;-9438.80;1.00;1.09;1.10
221120;Uruçuí - PI;20902.0;53494512.10;2441757.87;0.00;0.00;10281316.58;0.00;0.00;0.00;2029038.05;0.00;11554637.63;0.00;17677925.53;1130141.69;223171.18;2597842.08;21556.53;2836894.12;204334.75;0.00;465971.26;0.00;0.00;0.00;70672.89;239225.94;1038966.30;433825.97;247233.73;0.00;0.00;-11973.23;1.00;1.31;1.32;0.00;-7885.16;0.04;1.22;1.22
251490;São Mamede - PB;7774.0;16078854.26;601135.32;0.00;0.00;2702260.89;0.00;0.00;0.00;653604.90;0.00;4823547.54;0.00;6231616.05;456260.13;0.00;0.00;0.00;98360.27;34203.34;0.00;0.00;0.00;0.00;0.00;0.00;92000.00;213166.69;67080.88;105618.25;0.00;0.00;-9650.38;0.00;1.19;1.19;0.00;-1170.78;0.02;1.19;1.20
291905;Lajedo do Tabocal - BA;8810.0;17738537.64;629270.28;0.00;0.00;3650688.27;0.00;36601.35;0.00;304565.84;0.00;4726004.05;0.00;6481712.29;120555.00;0.00;960907.09;0.00;0.00;0.00;0.00;205040.35;0.00;0.00;0.00;0.00;0.00;223046.79;114690.58;285455.75;0.00;0.00;-9069.38;0.00;1.00;1.00;0.00;-8329.87;0.00;1.00;0.99
314140;Medina - MG;21485.0;30571697.39;1267401.14;619211.76;0.00;2514241.16;2534.77;218652.46;0.00;1848336.99;0.00;8814919.43;0.00;8210861.35;541226.00;0.00;3409362.25;0.00;157795.45;8053.96;0.00;508682.24;0.00;0.00;4434.17;48056.65;0.00;561179.30;281161.81;1555586.50;0.00;0.00;-8037.56;0.00;1.20;1.20;0.00;-6520.66;0.00;1.02;1.02
210207;Bom Lugar - MA;15655.0;27470759.68;0.00;0.00;0.00;2223252.69;0.00;0.00;0.00;840859.37;116910.52;6288531.74;0.00;9782118.77;472398.05;0.00;3562437.75;0.00;599404.63;0.00;0.00;347352.06;0.00;0.00;0.00;0.00;0.00;3237494.10;0.00;0.00;0.00;0.00;-7347.78;0.87;1.28;1.28;0.00;-2982.89;0.01;1.11;1.11
311547;Catuti - MG;5187.0;15317000.57;581542.46;4133.85;0.00;1823106.65;0.00;13506.73;0.00;528013.46;0.00;4657574.25;0.00;3852086.32;399526.12;0.00;1428375.90;31555.00;332669.94;0.00;0.00;363051.02;0.00;0.00;0.00;11478.24;0.00;523811.69;51062.70;715506.24;0.00;0.00;-12698.54;0.01;1.22;1.23;0.00;-7329.82;0.00;1.06;1.07
211140;São Luís Gonzaga do Maranhão - MA;18807.0;45953949.81;804102.08;0.00;0.00;4857185.41;0.00;0.00;0.00;735875.82;1058903.46;8925169.67;0.00;21704953.40;1083850.00;0.00;5675006.37;0.00;101855.57;0.00;0.00;1800.00;0.00;0.00;0.00;0.00;730606.43;0.00;145391.48;129250.12;0.00;0.00;-8745.77;1.00;1.35;1.36;0.00;-7764.85;1.00;1.14;1.14
170270;Aurora do Tocantins - TO;3654.0;8063515.25;424541.12;681.13;0.00;1897441.67;0.00;0.00;0.00;309097.66;0.00;2377292.77;0.00;1788494.95;189716.00;20011.62;952873.60;0.00;0.00;1314.00;0.00;66705.55;0.00;0.00;0.00;0.00;0.00;0.00;35345.18;0.00;0.00;0.00;-10158.89;0.10;1.23;1.24;0.00;-5186.77;0.96;1.20;1.20
250850;Livramento - PB;7338.0;14640381.99;537960.41;0.00;0.00;1585493.14;0.00;0.00;0.00;602898.15;0.00;4092342.08;0.00;5242427.62;0.00;0.00;1197727.37;0.00;0.00;0.00;0.00;488396.71;0.00;0.00;214308.00;0.00;0.00;0.00;16384.00;662444.51;0.00;0.00;-9358.42;0.03;1.16;1.17;0.00;-4067.39;0.02;1.11;1.11
510805;Terra Nova do Norte - MT;10391.0;27717930.70;951000.00;84577.81;0.00;3738000.92;0.00;0.00;0.00;783030.51;1305666.12;7141694.70;281640.88;6938923.92;245392.04;0.00;2663799.28;0.00;478839.57;0.00;0.00;1278348.48;0.00;0.00;82663.06;0.00;131733.82;808425.41;449532.51;354661.67;0.00;0.00;-12692.93;0.45;1.24;1.24;0.00;-7552.66;0.80;1.08;1.08
430770;Esteio - RS;83846.0;173761430.65;5524484.27;3583480.76;0.00;19757090.41;0.00;6002693.68;0.00;5850145.64;6040339.15;34377014.42;219360.19;58307255.58;1213568.24;94786.28;21033249.21;510452.14;1533102.58;1430139.59;0.00;0.00;0.00;0.00;30996.78;236664.22;2619422.11;3268367.97;801468.62;1327348.81;0.00;0.00;-8384.64;0.99;1.64;1.65;0.00;-4293.37;0.04;1.21;1.21
310850;Botumirim - MG;6593.0;14217676.84;633771.62;159263.36;0.00;1468392.73;0.00;16196.00;0.00;543464.42;0.00;3794858.06;0.00;3988348.46;573682.16;0.00;1181947.07;0.00;46837.73;50384.54;0.00;409535.64;0.00;45294.55;0.00;54600.00;0.00;470099.11;70832.69;710168.70;0.00;0.00;-11053.58;0.47;1.36;1.36;0.00;-6521.92;0.44;1.08;1.08
170555;Combinado - TO;4839.0;9303647.59;449292.89;9330.00;0.00;2088039.47;0.00;16000.00;0.00;620988.67;0.00;2374486.04;0.00;2472024.27;0.00;0.00;920382.00;0.00;0.00;48821.33;0.00;0.00;0.00;24083.26;0.00;0.00;0.00;22901.94;257297.72;0.00;0.00;0.00;-9663.60;0.78;1.19;1.19;0.00;-3183.72;1.00;1.25;1.26
510622;Nova Mutum - MT;38206.0;114239147.93;3682481.16;0.00;0.00;16980813.47;0.00;830679.56;0.00;4789737.79;0.00;28385740.66;0.00;30408739.03;823467.86;0.00;8081600.52;0.00;8099296.25;249023.83;0.00;227341.60;0.00;5000.00;878791.65;0.00;1253856.13;6000901.10;1820719.72;1720957.60;0.00;0.00;-12492.15;0.00;1.31;1.32;0.00;-8205.14;0.04;1.13;1.13
310230;Alvinópolis - MG;15630.0;23330833.00;568505.37;0.00;0.00;2930970.22;0.00;0.00;0.00;1068021.63;1450549.75;7315514.59;0.00;5160858.85;102185.18;43659.91;721690.65;0.00;225167.82;1073970.11;0.00;487086.63;0.00;0.00;183580.04;127878.98;182419.34;934593.57;90798.10;663382.26;1673552.48;0.00;-7991.01;0.91;1.37;1.38;0.00;-7616.75;1.00;1.20;1.21
260780;Itaquitinga - PE;16696.0;49222240.33;1062477.33;0.00;0.00;10860104.14;0.00;0.00;0.00;1813641.38;2101793.54;9783784.62;0.00;12660658.87;5213792.58;0.00;2324583.63;0.00;597598.05;0.00;0.00;963013.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1840792.51;0.00;0.00;-3974.76;0.79;1.77;1.78;0.00;-5318.22;1.00;1.21;1.21
171855;Riachinho - TO;4478.0;11830259.34;312334.91;0.00;85808.00;1879075.74;0.00;8537.17;0.00;607209.28;475237.76;2559227.18;0.00;4237983.97;51434.50;20100.00;146505.15;0.00;16575.00;534150.50;0.00;366434.66;0.00;18100.00;0.00;0.00;19153.50;392292.70;48142.00;51957.32;0.00;0.00;-10487.00;0.34;1.30;1.30;0.00;-7051.84;1.00;1.21;1.21
150215;Canaã dos Carajás - PA;32366.0;259927605.32;9413492.33;0.00;0.00;49955716.78;0.00;0.00;0.00;12099247.06;0.00;56256723.64;0.00;75609427.17;1804921.54;360.00;39728471.83;4091625.07;7779673.65;94355.00;0.00;394172.61;0.00;0.00;280000.00;0.00;1419270.50;0.00;1000148.14;0.00;0.00;0.00;-505.52;1.00;1.89;1.90;0.00;-5408.01;1.00;1.34;1.35
171215;Lavandeira - TO;1782.0;3498064.66;0.00;0.00;0.00;872744.12;0.00;0.00;0.00;274017.13;0.00;1528258.42;0.00;392084.50;0.00;0.00;79000.25;0.00;0.00;55793.00;0.00;295405.45;0.00;0.00;0.00;0.00;0.00;0.00;761.79;0.00;0.00;0.00;-7564.59;1.00;1.68;1.69;0.00;2226.90;1.00;1.29;1.29
352000;Igaraçu do Tietê - SP;24376.0;48455075.05;937634.14;0.00;0.00;9380795.13;0.00;0.00;0.00;2025557.07;3333909.83;10386600.28;0.00;13074450.75;6525.03;0.00;2750277.21;0.00;4601958.03;78758.91;0.00;0.00;0.00;0.00;388901.34;0.00;0.00;0.00;587740.16;901967.17;0.00;0.00;-8442.52;0.21;1.18;1.18;0.00;-8383.61;0.70;1.16;1.16
411290;Jundiaí do Sul - PR;3469.0;11423484.36;0.00;88052.49;0.00;5161618.18;46915.95;0.00;0.00;383062.32;0.00;2436298.03;0.00;1577811.15;355.87;0.00;805512.54;150630.08;87975.00;0.00;0.00;316663.86;0.00;0.00;0.00;0.00;0.00;212508.41;3163.76;152916.72;0.00;0.00;-4726.54;1.00;2.13;2.16;0.00;-817.88;1.00;1.15;1.15
500515;Juti - MS;6321.0;20213644.65;913899.87;129984.00;0.00;4748483.31;0.00;0.00;0.00;1493878.80;0.00;6240469.23;0.00;5007159.96;30438.80;0.00;545394.10;0.00;0.00;0.00;0.00;21737.85;0.00;0.00;0.00;0.00;119040.65;485595.81;33295.43;444266.84;0.00;0.00;-12308.24;1.00;1.29;1.30;0.00;-7080.27;0.02;1.09;1.09
500020;Água Clara - MS;14210.0;51060761.06;0.00;0.00;252.70;10840865.43;194.67;0.00;0.00;2938345.63;1562586.72;14321329.35;0.00;16094095.07;462051.71;0.00;1703828.51;0.00;0.00;748147.20;0.00;0.00;0.00;275091.11;0.00;0.00;534437.52;849446.47;273536.50;456552.47;2040080.38;0.00;-12007.10;1.00;1.55;1.55;0.00;-5026.79;1.00;1.39;1.40
314020;Maripá de Minas - MG;2934.0;10838314.79;514792.09;0.00;0.00;1286358.93;0.00;23889.88;0.00;355331.96;25889.39;2317086.15;0.00;2743282.01;443597.92;0.00;1241062.11;36677.16;21017.43;0.00;0.00;977384.23;0.00;2983.71;0.00;9849.00;0.00;385203.20;133891.14;320018.48;0.00;0.00;-13344.21;0.01;1.31;1.31;0.00;-6436.44;0.13;1.04;1.04
421070;Matos Costa - SC;2729.0;12053120.24;505899.27;0.00;0.00;1814053.14;0.00;183265.75;0.00;653007.04;130893.06;3158288.68;0.00;3012748.50;139802.91;0.00;273312.98;24121.00;0.00;0.00;0.00;379929.86;0.00;44716.58;0.00;0.00;0.00;1517342.97;30712.19;185026.31;0.00;0.00;-13379.66;0.48;1.34;1.35;0.00;-6880.20;0.09;1.07;1.07
251280;Riacho dos Cavalos - PB;8538.0;16950305.68;560881.61;0.00;0.00;3805310.83;0.00;0.00;0.00;675522.16;0.00;3643353.27;0.00;5964779.08;0.00;0.00;1115686.02;0.00;153120.06;0.00;0.00;195366.99;0.00;44626.97;0.00;0.00;0.00;0.00;584603.18;207055.51;0.00;0.00;-9464.57;1.00;1.17;1.17;0.00;-4984.54;0.33;1.20;1.21
421530;Salete - SC;7573.0;17644277.34;678602.80;73805.44;0.00;1832689.19;0.00;0.00;0.00;360196.54;750114.06;4069591.72;0.00;4274181.12;81238.71;0.00;1154975.09;0.00;84566.95;0.00;0.00;1509064.54;0.00;0.00;144226.24;0.00;0.00;1810123.74;269812.50;551088.70;0.00;0.00;-10673.58;0.02;1.36;1.37;0.00;-7122.30;0.01;1.08;1.07
241410;Tenente Ananias - RN;10558.0;19907042.25;593275.05;0.00;0.00;1203079.89;0.00;0.00;0.00;822367.78;0.00;5403006.91;0.00;7009105.78;107342.50;0.00;3467601.74;0.00;1074856.10;200806.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25600.00;0.00;0.00;0.00;-8560.98;0.97;1.26;1.26;0.00;-5223.37;1.00;1.16;1.17
350960;Campo Limpo Paulista - SP;79982.0;164395541.99;6310913.95;0.00;0.00;12447738.80;0.00;2751863.54;0.00;6689006.62;232458.85;38839945.78;0.00;64178279.00;759768.17;0.00;18860567.92;773146.05;0.00;74736.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3460419.92;9016696.44;0.00;0.00;-10101.99;0.03;1.30;1.31;0.00;-7104.04;0.99;1.21;1.21
310163;Alfredo Vasconcelos - MG;6566.0;13966433.02;462931.90;0.00;0.00;968340.00;0.00;22734.21;0.00;333806.78;238075.36;3277433.99;484717.42;3936784.67;708923.20;0.00;1586243.02;0.00;79984.90;3662.01;51188.71;261813.94;0.00;0.00;142522.30;21588.63;308567.08;812927.50;139946.86;124240.54;0.00;0.00;-6307.92;1.00;2.00;2.02;0.00;-4580.46;0.34;1.26;1.27
352470;Jaguariúna - SP;50719.0;244566165.60;3586348.26;9640515.67;0.00;20590799.57;0.00;10847317.78;0.00;8579364.33;752950.59;70841637.59;0.00;69407442.36;3883919.88;0.00;19837438.74;35161.32;2703900.80;12771461.45;0.00;0.00;0.00;867419.20;0.00;1446190.55;0.00;4764968.04;4009329.47;0.00;0.00;0.00;49815.30;1.00;2.70;2.75;0.00;-2100.43;1.00;1.37;1.37
411600;Miraselva - PR;1890.0;9433065.92;351321.71;0.00;70454.39;1765753.15;0.00;0.00;0.00;359431.13;0.00;2593489.45;0.00;2662397.05;0.00;0.00;545219.35;0.00;0.00;63941.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;719015.56;88234.52;213807.81;0.00;0.00;-12219.10;0.99;1.52;1.53;0.00;-1502.20;1.00;1.30;1.30
150420;Marabá - PA;257062.0;812157702.24;0.00;0.00;0.00;38129368.14;0.00;9266719.94;0.00;11782870.24;16579516.96;148087763.79;568273.58;234260207.86;9058008.35;2434117.50;155028271.05;6364910.09;98747219.24;2381230.63;0.00;3922131.41;0.00;510495.21;241941.32;0.00;9779685.68;51568693.25;3447919.53;9998358.47;19838905.34;0.00;-8042.21;1.00;1.61;1.62;0.00;1723.29;1.00;1.18;1.18
220290;Corrente - PI;26011.0;41224732.83;1278877.66;0.00;0.00;4871557.18;0.00;0.00;0.00;1119727.66;1359516.88;9089525.08;0.00;17634807.56;254562.11;67100.00;3664305.20;0.00;412474.47;11940.00;0.00;447530.28;0.00;0.00;0.00;26623.11;106866.82;160.00;114371.85;764786.97;0.00;0.00;-7732.49;0.32;0.98;0.98;0.00;-8513.45;0.01;1.18;1.18
210315;Centro do Guilherme - MA;12713.0;27042994.02;0.00;0.00;0.00;2340888.75;0.00;0.00;0.00;569156.49;0.00;5908558.97;0.00;12211890.13;815961.37;0.00;1382143.32;0.00;10445.35;210.52;0.00;66332.28;0.00;0.00;0.00;0.00;6251.00;3731155.84;0.00;0.00;0.00;0.00;-7825.13;0.63;1.40;1.41;0.00;-3135.58;0.00;1.07;1.07
421160;Nova Veneza - SC;14285.0;41755123.64;1125426.49;0.00;0.00;5046641.62;0.00;0.00;0.00;932731.64;0.00;9143968.76;0.00;12249528.93;1133842.30;0.00;474093.41;0.00;164922.98;0.00;0.00;1157904.17;0.00;0.00;0.00;0.00;0.00;8206143.48;278149.98;1841769.88;0.00;0.00;-10239.55;0.48;1.40;1.40;0.00;-8373.70;0.02;0.98;0.98
280600;Ribeirópolis - SE;18218.0;30661680.09;1264881.24;362788.50;0.00;4753716.52;0.00;0.00;0.00;1607715.20;0.00;8091806.15;0.00;9887706.47;0.00;0.00;2590203.14;0.00;81115.94;0.00;0.00;648906.47;0.00;0.00;629415.00;0.00;0.00;415214.37;328211.09;0.00;0.00;0.00;-8524.98;0.00;1.30;1.30;0.00;-5147.52;0.99;1.15;1.15
210640;Mata Roma - MA;16169.0;38582024.94;0.00;0.00;0.00;2625642.25;0.00;0.00;0.00;670223.82;0.00;10888371.38;0.00;17758354.30;1853640.08;0.00;3809615.62;0.00;807980.49;0.00;0.00;168197.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-8412.38;1.00;1.55;1.57;0.00;-2156.05;0.03;1.09;1.09
280040;Arauá - SE;10684.0;23075064.97;785514.86;0.00;0.00;5572991.80;0.00;0.00;0.00;650230.00;0.00;4187521.32;0.00;10662689.39;284567.50;0.00;394335.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;187268.99;349946.00;0.00;0.00;-9108.94;0.00;1.07;1.07;0.00;-6497.01;0.00;1.08;1.08
280290;Itabaiana - SE;92732.0;141954073.56;4126037.12;814442.75;0.00;11792472.68;0.00;0.00;0.00;4591962.63;0.00;44539579.01;0.00;43913961.94;479256.33;0.00;15859189.95;7900.00;0.00;53571.06;0.00;3280100.37;0.00;0.00;2955063.23;0.00;0.00;6317557.20;3222979.29;0.00;0.00;0.00;-7783.67;0.96;1.24;1.24;0.00;-6599.90;1.00;1.23;1.23
210310;Cedral - MA;10435.0;20820457.69;0.00;0.00;0.00;4159000.52;0.00;0.00;0.00;378420.31;0.00;5117467.82;0.00;9076915.12;200000.00;0.00;577189.73;0.00;67842.04;0.00;0.00;139713.78;0.00;0.00;0.00;0.00;0.00;841286.30;26312.50;236309.57;0.00;0.00;-7801.27;0.00;1.04;1.04;0.00;-7092.54;0.00;1.06;1.06
220380;Flores do Piauí - PI;4395.0;11160200.54;404194.91;215136.94;0.00;1745705.47;0.00;0.00;0.00;460509.34;7721.92;2440416.88;0.00;3538859.57;162605.63;0.00;1188080.00;0.00;561384.43;72232.10;0.00;6012.00;0.00;0.00;0.00;0.00;0.00;56981.03;230006.59;70353.73;0.00;0.00;-10688.82;0.04;1.26;1.27;0.00;-7649.59;0.00;1.07;1.07
317060;Vargem Bonita - MG;2214.0;12353930.77;591819.87;0.00;0.00;1641905.72;0.00;0.00;0.00;454206.46;446836.37;2806442.75;0.00;2394495.32;325792.16;0.00;840530.78;0.00;36963.70;0.00;0.00;275397.06;0.00;0.00;0.00;0.00;132359.99;724918.33;1306898.39;375363.87;0.00;0.00;19597.62;1.00;1.99;2.03;0.00;-5453.64;0.56;1.04;1.04
