#Codigo;Legislativa;Judiciária;Essencial à Justiça;Administração;Defesa Nacional;Segurança Pública;Relações Exteriores;Assistência Social;Previdência Social;Saúde;Trabalho;Educação;Cultura;Direitos da Cidadania;Urbanismo;Habitação;Saneamento;Gestão Ambiental;Ciência e Tecnologia;Agricultura;Organização Agrária;Indústria;Comércio e Serviços;Comunicações;Energia;Transporte;Desporto e Lazer;Encargos Especiais;Despesas (Intraorçamentárias)
521690;3.54;-0.28;-0.15;2.78;-0.08;2.76;-0.01;3.00;-0.64;2.02;-0.22;0.95;-0.06;-0.10;1.08;-0.22;-0.41;-0.44;-0.10;1.15;-0.04;-0.17;-0.26;-0.21;-0.44;2.53;-0.42;-0.81;-0.31
310825;-0.44;-0.28;-0.15;-0.08;-0.08;-0.32;-0.01;-0.16;-0.23;-0.39;-0.22;-0.33;-0.22;-0.10;-0.69;-0.19;-0.36;-0.33;-0.10;-0.50;-0.04;-0.17;-0.26;-0.21;-0.44;-0.21;-0.63;-0.30;-0.31
260775;0.52;-0.28;-0.15;-0.21;-0.08;-0.32;-0.01;0.34;0.85;-0.06;-0.22;-0.16;3.40;-0.10;0.21;-0.22;-0.41;-0.43;-0.10;-0.56;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.60;0.83;0.56
251680;-0.37;-0.28;-0.15;-0.73;-0.08;-0.32;-0.01;-0.41;0.17;-0.79;-0.22;-0.66;0.17;-0.10;-0.24;-0.22;-0.23;-0.44;-0.10;-0.50;-0.04;-0.17;-0.25;-0.21;-0.44;-0.53;-0.37;0.34;-0.31
230830;-0.48;-0.28;-0.15;-0.55;-0.08;-0.32;-0.01;-0.42;-0.64;-0.65;-0.22;-0.65;-0.14;-0.10;-0.77;-0.22;-0.38;-0.20;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;1.14;-0.52;-0.42;-0.40;-0.31
510642;-0.35;-0.28;-0.15;-0.44;-0.08;-0.32;-0.01;-0.51;0.01;-0.11;-0.22;-0.89;-0.53;-0.10;-0.98;-0.22;-0.08;-0.43;-0.10;-0.55;-0.04;-0.17;-0.24;-0.21;0.54;-0.47;-0.60;-0.47;-0.31
421720;0.07;-0.28;-0.15;-0.55;0.57;1.18;-0.01;0.15;-0.64;-0.19;-0.22;-0.63;0.02;0.34;0.13;-0.15;-0.39;1.13;-0.10;-0.20;-0.04;0.03;-0.26;0.28;1.89;1.60;0.69;0.46;-0.31
315090;-0.14;-0.28;-0.15;-0.19;-0.08;-0.32;-0.01;-0.26;-0.64;-0.36;-0.22;-0.30;0.17;-0.10;-0.98;-0.18;0.39;-0.38;-0.10;-0.33;-0.04;-0.17;-0.19;-0.21;0.91;0.20;-0.59;0.09;-0.31
251230;-0.49;-0.28;0.76;-0.87;-0.08;-0.32;-0.01;-0.71;-0.05;0.16;-0.22;-1.14;-0.22;-0.08;-0.21;-0.22;-0.41;-0.44;-0.10;-0.42;-0.04;-0.17;-0.26;0.73;0.53;-0.53;-0.29;-0.67;-0.15
320035;0.23;-0.28;-0.15;0.50;-0.08;-0.32;-0.01;-0.35;-0.64;-0.70;-0.22;-1.23;0.36;-0.10;2.43;-0.22;-0.41;-0.28;-0.10;0.20;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.28;-0.81;-0.31
411260;-1.21;-0.28;-0.15;2.32;-0.08;-0.32;-0.01;3.33;5.58;4.37;-0.22;2.99;1.61;-0.10;5.11;-0.22;0.68;-0.12;-0.10;-0.15;-0.04;-0.17;0.39;-0.21;-0.44;1.05;0.31;0.39;-0.31
412210;1.04;2.29;-0.15;0.06;-0.08;-0.32;-0.01;2.09;-0.61;0.32;0.70;-0.45;-0.18;-0.10;1.78;-0.22;-0.26;-0.44;-0.10;-0.08;-0.04;0.72;-0.26;-0.21;-0.44;0.78;0.23;0.74;-0.31
240490;0.17;-0.28;-0.15;0.65;-0.08;-0.32;-0.01;0.38;-0.29;-0.30;-0.22;0.13;-0.31;2.45;-1.10;-0.22;-0.41;-0.29;-0.10;-0.38;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.03;-0.81;-0.31
421090;1.03;-0.28;-0.15;-0.04;-0.08;0.62;-0.01;0.42;-0.64;0.46;-0.22;-0.23;0.00;0.16;1.58;-0.22;-0.41;0.87;11.44;1.56;-0.04;2.18;-0.26;-0.21;-0.44;2.37;4.25;0.58;-0.31
315640;-1.21;-0.28;12.58;1.52;-0.08;-0.05;-0.01;0.02;-0.64;0.78;-0.22;-0.09;1.48;-0.10;0.40;-0.08;0.66;-0.44;-0.10;-0.28;-0.04;-0.17;-0.26;-0.19;-0.44;1.87;-0.53;-0.12;-0.31
350730;0.12;-0.28;-0.15;0.23;-0.08;-0.32;-0.01;2.26;-0.64;1.84;-0.22;3.07;7.70;-0.10;1.71;1.28;-0.41;-0.44;-0.10;0.08;-0.04;3.49;-0.26;-0.21;-0.44;0.30;7.45;0.01;-0.31
315710;0.82;-0.28;3.37;-0.27;-0.08;0.05;-0.01;-0.15;0.39;0.23;-0.22;-0.47;0.13;-0.10;0.12;-0.18;-0.26;-0.44;-0.10;-0.50;-0.04;-0.17;-0.21;-0.21;-0.44;-0.36;-0.24;-0.61;-0.31
310700;2.06;-0.28;-0.15;1.75;-0.08;0.10;-0.01;0.09;4.43;1.26;-0.22;0.10;-0.43;-0.10;-1.05;0.04;-0.41;-0.35;-0.10;-0.31;-0.04;-0.17;0.01;-0.03;1.11;0.60;-0.59;-0.51;-0.31
261270;-0.42;-0.28;-0.15;-0.66;-0.08;-0.32;-0.01;-0.71;0.08;-0.80;-0.22;0.32;0.77;-0.10;-0.38;-0.22;-0.40;-0.44;-0.10;-0.13;-0.04;-0.17;-0.18;-0.21;-0.44;-0.52;-0.40;-0.81;-0.31
240310;-0.51;-0.28;-0.15;-0.49;-0.08;-0.32;-0.01;-0.61;-0.64;-0.71;-0.22;-0.60;-0.56;0.04;-0.90;-0.18;-0.40;-0.33;-0.10;-0.25;-0.04;-0.17;-0.14;-0.21;0.55;-0.50;-0.56;-0.36;-0.31
330330;0.29;-0.28;-0.02;-0.08;-0.08;1.37;-0.01;-0.93;4.66;0.50;-0.10;-0.43;0.61;-0.09;-0.01;0.40;3.20;-0.41;-0.10;-0.57;-0.04;-0.17;-0.26;-0.14;-0.44;0.10;0.11;2.88;-0.31
430690;-0.16;-0.28;-0.15;-0.47;-0.08;0.30;-0.01;-0.26;0.76;-0.38;-0.22;-0.30;-0.64;-0.10;-0.48;-0.22;-0.35;-0.34;-0.10;-0.01;-0.04;0.57;-0.26;-0.21;-0.44;-0.22;-0.56;-0.41;1.77
310450;-0.02;-0.28;-0.15;-0.69;-0.08;-0.17;-0.01;-0.23;0.39;-0.59;-0.13;-0.19;-0.41;0.52;-0.76;-0.22;-0.37;0.01;-0.10;-0.20;-0.04;-0.17;-0.14;-0.21;0.44;-0.40;0.29;0.15;-0.31
522160;-0.48;0.96;-0.15;-0.24;-0.08;0.58;-0.01;-0.57;0.25;0.22;-0.22;-0.87;-0.51;-0.10;-1.08;5.33;-0.38;-0.44;-0.10;-0.47;-0.04;-0.17;-0.26;-0.21;-0.44;-0.44;-0.49;-0.81;-0.31
420790;0.02;-0.28;-0.15;-0.46;-0.08;-0.14;-0.01;0.10;-0.64;0.15;-0.22;0.32;-0.72;-0.10;-0.43;-0.22;-0.41;-0.44;-0.10;0.08;-0.04;-0.17;-0.26;-0.21;1.56;1.35;-0.65;-0.81;-0.31
310460;-0.35;-0.28;-0.15;-0.66;-0.08;-0.32;-0.01;-0.62;0.18;-0.38;-0.22;-1.44;-0.37;-0.10;0.30;-0.22;-0.27;0.76;-0.10;-0.32;-0.04;-0.17;-0.26;0.32;-0.44;-0.37;-0.53;-0.11;-0.31
510335;-0.41;-0.28;-0.15;-0.57;-0.08;-0.32;-0.01;-0.39;-0.33;-0.45;-0.22;-0.88;-0.57;-0.10;-0.40;-0.22;-0.41;0.32;-0.10;-0.41;0.67;-0.17;-0.26;-0.21;-0.44;0.17;-0.25;-0.68;0.26
251290;-0.37;-0.28;-0.15;-0.58;-0.08;-0.31;-0.01;-0.20;-0.43;-0.63;-0.22;-0.66;-0.69;-0.10;-0.50;-0.22;-0.41;-0.44;-0.10;-0.48;-0.04;-0.07;0.74;-0.21;-0.44;-0.53;-0.49;-0.46;-0.31
317075;0.62;-0.28;-0.15;-0.15;-0.08;-0.32;-0.01;0.09;0.07;0.40;-0.22;-0.64;-0.61;-0.10;0.41;-0.22;-0.20;-0.44;-0.10;0.22;-0.04;-0.17;-0.26;-0.21;-0.44;0.10;-0.20;-0.18;-0.31
421860;0.21;-0.28;-0.15;0.14;-0.08;1.84;-0.01;0.12;-0.64;-0.42;-0.22;0.40;0.68;0.56;-0.40;-0.18;0.18;-0.44;-0.10;0.68;-0.04;-0.17;0.10;-0.21;-0.44;0.62;-0.26;-0.81;-0.31
316700;1.85;-0.28;-0.15;0.45;-0.08;-0.32;-0.01;1.13;4.49;2.23;-0.22;-0.32;2.75;-0.10;0.05;0.17;2.29;-0.44;-0.10;1.00;-0.04;-0.17;-0.26;0.68;-0.44;0.89;-0.18;0.11;3.42
310300;0.34;-0.28;-0.15;-0.34;-0.08;-0.04;-0.01;-0.47;0.23;0.13;-0.22;-0.62;0.17;-0.10;0.46;-0.22;-0.41;-0.44;-0.10;-0.03;-0.04;-0.17;-0.26;-0.21;0.51;-0.53;-0.55;-0.21;-0.31
420760;0.16;-0.28;-0.15;-0.37;-0.08;0.91;-0.01;0.27;-0.64;0.43;-0.22;0.37;1.00;-0.10;-0.03;-0.22;0.01;-0.32;-0.10;2.59;-0.04;-0.17;1.12;-0.21;-0.44;1.05;0.13;2.11;-0.31
510590;0.55;-0.28;-0.15;1.11;-0.08;-0.32;-0.01;0.98;-0.10;0.07;-0.22;-0.19;-0.32;-0.10;0.07;-0.22;-0.41;-0.44;-0.10;-0.42;-0.04;-0.13;-0.26;-0.21;-0.44;-0.53;-0.59;-0.79;-0.31
314360;2.31;-0.28;-0.15;1.22;-0.08;0.06;-0.01;2.00;1.47;2.01;-0.22;2.03;3.98;-0.10;0.42;-0.22;-0.24;-0.29;-0.10;-0.57;-0.04;-0.17;-0.11;-0.16;1.53;-0.27;0.34;1.23;-0.31
311240;-0.10;-0.28;-0.15;-0.44;-0.08;-0.31;-0.01;-0.73;-0.11;0.07;-0.22;-0.68;0.38;0.64;-0.44;-0.22;-0.41;-0.44;-0.10;-0.57;-0.04;-0.11;-0.17;-0.21;-0.44;-0.34;-0.55;-0.08;-0.31
314000;1.78;1.38;-0.15;0.95;-0.08;7.95;-0.01;1.49;0.08;1.49;-0.16;1.14;2.84;-0.01;1.76;3.09;2.59;0.53;-0.10;0.16;-0.04;0.28;-0.18;-0.21;1.40;1.18;1.53;0.98;2.07
330530;1.84;3.12;-0.15;0.88;-0.08;-0.32;-0.01;0.25;4.27;2.04;-0.22;0.94;-0.48;-0.10;0.65;-0.22;-0.41;2.78;-0.10;-0.16;-0.04;-0.17;0.10;-0.21;3.78;-0.09;1.66;0.18;1.30
311280;-0.61;-0.28;-0.15;0.46;-0.08;-0.16;-0.01;-0.33;-0.52;0.55;1.53;-0.39;0.09;-0.10;0.22;-0.22;-0.34;-0.18;-0.10;-0.41;-0.04;-0.17;0.19;-0.21;-0.44;0.30;0.98;-0.29;-0.31
250720;0.00;-0.28;-0.15;-0.52;-0.08;-0.32;-0.01;-0.37;-0.64;-0.63;-0.22;-0.70;-0.38;-0.10;-0.06;-0.22;-0.40;-0.44;-0.10;-0.27;-0.04;-0.17;0.09;-0.21;-0.44;-0.42;0.49;-0.43;-0.31
314505;-0.14;-0.28;-0.15;-0.14;-0.08;-0.32;-0.01;-0.49;-0.49;-0.29;-0.22;-0.67;-0.63;-0.10;-0.33;-0.22;-0.40;-0.40;-0.10;-0.42;-0.04;-0.17;-0.23;-0.21;-0.43;-0.33;-0.31;-0.69;-0.31
312400;-0.21;-0.10;-0.15;0.78;-0.08;0.38;-0.01;-0.89;-0.51;-0.98;-0.22;-1.15;-0.63;-0.10;-0.58;-0.22;-0.14;-0.43;-0.10;-0.31;-0.04;-0.17;-0.26;-0.03;-0.44;-0.41;0.13;-0.81;-0.31
317130;-0.38;-0.23;-0.15;-0.66;-0.08;-0.25;-0.01;-0.80;0.62;0.29;-0.21;-1.37;-0.21;-0.10;-0.34;-0.22;2.12;-0.44;1.27;-0.48;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.63;-0.20;1.03
352030;0.06;-0.28;-0.15;0.23;-0.08;-0.32;-0.01;-0.43;-0.64;0.18;-0.22;0.09;1.60;-0.10;2.30;-0.22;-0.41;-0.42;-0.10;-0.53;-0.04;-0.17;0.67;-0.21;-0.44;0.18;-0.27;-0.31;-0.31
420480;-0.39;-0.28;-0.15;-0.74;-0.08;0.72;-0.01;-0.66;1.19;-0.80;-0.22;-0.85;-0.49;-0.10;0.35;-0.16;-0.41;0.05;-0.10;-0.01;-0.04;-0.05;-0.26;-0.21;2.50;-0.47;-0.07;-0.17;1.28
520750;1.40;-0.27;-0.15;1.22;-0.08;1.28;-0.01;1.66;-0.51;0.44;-0.22;-0.12;-0.73;-0.10;0.21;-0.22;2.83;-0.43;-0.10;0.52;-0.04;-0.17;-0.26;-0.21;-0.44;0.55;0.20;-0.81;-0.31
313695;-0.28;0.24;-0.15;0.08;-0.08;-0.14;-0.01;0.67;0.24;0.11;-0.22;-0.32;-0.64;-0.10;0.22;-0.22;-0.13;-0.44;-0.10;-0.26;-0.04;-0.17;-0.26;-0.21;-0.44;-0.14;-0.26;-0.71;-0.31
291330;0.10;-0.28;-0.15;-0.26;-0.08;-0.32;-0.01;-0.15;-0.64;0.08;-0.22;-0.20;0.36;-0.10;0.37;-0.22;-0.41;-0.44;-0.10;-0.41;-0.04;-0.17;-0.26;-0.21;1.19;-0.53;-0.53;-0.51;-0.31
351280;-0.50;0.23;2.38;-0.50;-0.08;4.12;-0.01;-0.79;-0.64;-0.45;-0.21;0.10;-0.27;-0.10;-0.24;-0.15;0.80;-0.06;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.07;-0.81;-0.31
314270;-0.27;0.17;-0.15;-0.62;-0.08;-0.32;-0.01;-0.25;0.24;-0.63;-0.22;-1.32;-0.40;-0.10;-0.55;-0.20;-0.23;-0.30;-0.10;-0.41;-0.04;-0.17;-0.26;-0.21;-0.44;-0.30;-0.60;-0.51;-0.31
316105;-1.21;-0.28;-0.15;0.05;-0.08;0.10;-0.01;0.07;0.28;0.93;1.40;-0.12;3.13;-0.10;0.84;-0.22;-0.28;-0.44;-0.10;-0.23;-0.04;-0.17;-0.26;-0.21;1.64;0.56;0.14;0.59;-0.31
510269;0.71;-0.28;-0.15;1.15;-0.08;-0.32;-0.01;0.31;-0.64;0.30;-0.22;-0.42;-0.73;-0.10;-1.10;-0.22;0.01;-0.43;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;0.69;-0.14;-0.31
315430;-0.53;-0.04;-0.15;-0.36;-0.08;-0.04;-0.01;-0.57;0.57;-0.14;-0.22;-0.62;-0.59;0.11;-0.22;-0.22;-0.41;0.08;-0.10;-0.49;-0.04;-0.17;-0.26;-0.19;-0.44;0.20;-0.07;-0.81;-0.31
510562;-0.33;-0.28;-0.15;-0.18;-0.08;-0.30;-0.01;-0.38;-0.64;-0.46;0.74;-1.21;-0.08;-0.10;-0.61;-0.22;-0.41;-0.44;-0.10;-0.53;-0.04;-0.17;-0.26;-0.21;1.68;-0.40;-0.24;-0.70;-0.31
210990;-1.21;-0.20;-0.15;-0.44;-0.08;-0.28;-0.01;-1.00;-0.64;-0.59;-0.19;-0.16;-0.62;-0.10;-0.40;-0.22;-0.03;-0.28;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.47;-0.65;-0.68;-0.31
210150;-1.21;-0.28;-0.15;-0.67;-0.08;-0.32;-0.01;-0.50;-0.64;-1.36;-0.22;-0.04;0.18;-0.10;1.11;-0.22;-0.20;-0.44;-0.10;-0.55;-0.04;-0.17;-0.26;-0.21;0.57;0.61;-0.62;-0.81;-0.31
421870;-0.00;0.84;-0.15;-0.64;-0.08;3.24;-0.01;-0.57;-0.64;-0.74;-0.22;-0.99;0.96;-0.09;0.15;-0.22;-0.30;-0.16;-0.10;-0.52;-0.04;-0.17;1.95;-0.21;1.99;-0.53;0.04;0.70;-0.31
315840;0.97;-0.28;-0.15;1.08;-0.08;-0.32;-0.01;0.15;1.23;0.99;-0.22;0.23;-0.00;-0.10;-0.15;-0.22;-0.31;-0.44;-0.10;-0.37;-0.04;-0.17;-0.26;-0.01;-0.44;-0.11;0.05;0.68;-0.31
315220;-0.69;-0.19;-0.15;-0.83;-0.08;-0.32;-0.01;-0.63;-0.57;-0.85;-0.22;-0.84;-0.37;-0.10;-0.31;-0.22;-0.32;-0.42;-0.10;-0.24;-0.04;-0.17;-0.16;-0.21;-0.35;-0.44;-0.55;-0.62;-0.31
411575;0.31;-0.28;-0.15;-0.34;-0.08;0.27;-0.01;-0.45;-0.64;0.12;-0.22;-0.30;0.41;-0.10;0.36;-0.22;-0.41;0.91;-0.10;-0.44;-0.04;-0.17;-0.24;-0.21;-0.44;0.07;-0.37;-0.42;-0.31
314400;-0.80;-0.27;-0.15;-0.54;-0.08;-0.22;-0.01;-0.69;-0.06;-0.65;-0.22;-1.45;-0.47;-0.10;-0.53;-0.17;-0.31;-0.35;-0.10;-0.41;-0.04;-0.17;-0.26;0.49;-0.44;-0.16;-0.39;-0.61;-0.31
312825;0.51;-0.28;1.24;-0.33;-0.08;-0.21;-0.01;0.04;0.28;0.27;-0.22;-0.57;0.75;-0.10;0.67;-0.22;-0.36;-0.10;-0.10;0.11;0.45;-0.17;-0.26;-0.21;1.17;-0.40;-0.43;0.03;-0.31
316150;-0.41;-0.28;-0.15;-0.56;-0.08;-0.32;-0.01;-0.19;-0.21;-0.50;-0.22;-1.64;1.49;-0.10;-0.60;-0.22;1.25;-0.44;-0.10;-0.44;-0.04;-0.17;-0.26;0.03;0.88;-0.27;-0.35;-0.09;-0.31
270340;0.36;-0.28;-0.15;0.39;-0.08;-0.32;-0.01;-0.28;-0.64;-0.40;-0.22;1.33;0.02;-0.10;0.79;-0.22;-0.41;-0.44;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.65;-0.72;-0.31
291640;-0.42;-0.28;-0.15;-0.52;-0.08;-0.29;-0.01;-0.68;-0.64;-0.74;-0.22;-0.86;-0.06;-0.10;-0.24;-0.21;0.56;0.06;-0.10;-0.43;-0.04;-0.17;-0.26;-0.21;-0.18;-0.31;-0.63;-0.53;-0.31
352280;-0.07;-0.28;-0.15;0.01;-0.08;-0.32;-0.01;0.72;-0.63;0.04;-0.22;-0.53;-0.21;-0.10;-0.56;2.21;-0.41;-0.40;-0.10;-0.20;-0.04;-0.17;-0.26;-0.01;-0.44;-0.01;-0.21;-0.43;-0.31
314590;0.66;-0.28;0.96;0.50;-0.08;-0.11;-0.01;-0.57;-0.64;1.08;-0.22;0.04;-0.23;-0.10;-0.38;-0.12;-0.41;-0.08;-0.10;-0.45;-0.04;-0.17;-0.26;-0.09;1.90;-0.38;0.74;0.58;-0.31
317000;-0.25;1.44;-0.15;-0.61;-0.08;-0.32;-0.01;-0.54;-0.29;-0.45;-0.22;-0.66;0.12;-0.10;0.18;0.91;-0.05;-0.43;-0.10;-0.15;-0.04;-0.17;-0.26;-0.21;0.45;-0.53;-0.16;-0.70;-0.31
314915;-0.29;-0.28;0.79;-0.66;-0.08;-0.30;-0.01;-0.42;0.44;-0.55;-0.22;-1.22;0.14;-0.10;-0.02;-0.22;-0.11;-0.44;-0.10;-0.25;-0.04;-0.17;-0.18;-0.06;-0.18;-0.37;-0.14;-0.41;-0.31
313210;-0.28;-0.15;-0.15;-0.64;-0.08;-0.32;-0.01;-0.62;1.30;0.14;-0.22;-0.01;-0.40;-0.10;0.92;-0.22;-0.33;-0.43;-0.10;-0.40;-0.04;-0.17;-0.26;-0.09;-0.44;-0.46;-0.40;0.13;-0.31
320410;0.12;-0.28;-0.15;0.08;-0.08;-0.32;-0.01;0.22;-0.64;-0.39;-0.22;0.00;-0.62;-0.10;-0.05;-0.22;-0.40;-0.33;-0.10;0.11;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.21;-0.81;-0.31
220177;-1.21;-0.28;-0.15;-0.30;-0.08;-0.32;-0.01;-0.29;-0.64;-0.72;-0.22;1.35;-0.73;-0.10;-0.91;-0.22;0.44;-0.44;-0.10;-0.52;-0.04;-0.17;-0.26;0.77;-0.44;-0.52;-0.04;-0.66;-0.31
354230;0.91;-0.28;-0.15;0.26;-0.08;-0.32;-0.01;0.82;-0.13;0.18;-0.22;0.74;0.46;-0.10;0.93;-0.22;0.76;-0.44;-0.10;-0.57;-0.04;-0.17;0.33;-0.21;-0.44;0.42;0.40;-0.81;-0.31
270642;-0.16;-0.28;-0.15;-0.37;-0.08;-0.32;-0.01;-0.34;-0.64;-0.61;-0.22;0.21;0.40;-0.10;0.40;-0.22;-0.27;0.48;-0.10;-0.26;-0.04;-0.17;-0.26;-0.21;-0.39;-0.53;-0.63;-0.66;-0.31
241280;-0.17;-0.28;-0.15;-0.70;-0.08;-0.19;-0.01;-0.37;-0.64;-0.42;-0.22;-0.80;-0.71;-0.10;-0.09;-0.22;-0.38;-0.44;-0.10;-0.12;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.34;0.15;-0.31
240320;-0.07;-0.28;-0.15;-0.46;-0.08;-0.32;-0.01;0.20;1.66;-0.20;0.59;-0.06;-0.57;-0.10;-0.27;-0.22;-0.40;-0.44;-0.10;-0.26;-0.04;-0.17;-0.26;0.97;-0.30;-0.30;-0.22;-0.81;-0.31
420455;0.83;1.53;-0.15;-0.02;-0.08;1.35;-0.01;0.25;-0.64;-0.23;-0.22;0.44;-0.57;0.02;0.61;-0.15;-0.41;-0.30;-0.10;0.32;-0.04;0.21;-0.26;-0.21;-0.44;-0.53;0.03;1.58;-0.31
270230;-0.30;-0.28;-0.15;-0.33;-0.08;-0.32;-0.01;-0.61;-0.22;0.38;-0.22;0.24;0.93;1.20;0.36;0.61;-0.41;-0.17;-0.10;-0.27;-0.04;0.78;0.98;1.22;-0.19;-0.22;0.12;-0.54;0.29
312440;-0.47;-0.27;-0.15;-0.58;-0.08;-0.04;-0.01;-0.60;-0.50;0.06;-0.22;-0.32;0.18;-0.10;0.42;-0.22;0.72;-0.44;-0.10;-0.42;-0.04;-0.17;-0.26;1.30;-0.44;0.54;-0.32;0.77;-0.31
520725;0.60;-0.13;-0.15;-0.45;-0.08;-0.12;-0.01;0.02;0.63;0.70;0.71;-0.46;-0.73;-0.10;-0.36;-0.22;-0.41;-0.44;-0.10;-0.15;-0.04;-0.17;-0.26;-0.21;1.34;-0.03;-0.59;1.20;-0.31
310420;-0.40;0.71;-0.15;-0.51;-0.08;-0.15;-0.01;-0.63;-0.13;-0.10;0.75;-0.59;0.18;-0.10;-0.21;-0.22;-0.26;-0.38;-0.10;-0.50;-0.04;-0.10;-0.26;0.60;-0.44;-0.18;0.19;1.61;-0.31
240290;0.40;-0.28;-0.15;-0.41;-0.08;-0.32;-0.01;-0.12;-0.11;0.57;0.85;1.17;-0.70;-0.10;0.87;-0.22;-0.41;-0.44;-0.10;-0.31;-0.04;-0.17;-0.26;-0.21;0.30;-0.39;-0.50;-0.81;-0.31
313300;-0.57;-0.28;-0.15;-0.46;-0.08;0.04;-0.01;-0.49;1.34;-0.52;-0.22;-0.71;-0.53;-0.10;-0.23;-0.22;0.72;-0.03;-0.10;-0.43;-0.04;0.18;0.72;-0.21;1.76;-0.34;-0.26;0.51;-0.31
220420;-0.51;-0.28;-0.15;-0.50;-0.08;-0.32;-0.01;-0.27;0.17;-0.89;0.26;-0.54;-0.62;-0.10;-0.75;-0.22;-0.41;0.05;-0.10;-0.36;-0.04;-0.17;-0.26;-0.18;1.18;-0.52;0.47;-0.81;-0.31
241250;-0.47;1.49;-0.15;-0.94;-0.08;-0.32;-0.01;-0.35;-0.29;-0.75;0.45;-0.27;-0.70;-0.10;-0.45;-0.22;-0.39;-0.44;-0.10;-0.51;-0.04;-0.17;-0.26;-0.21;-0.44;-0.51;-0.52;-0.68;-0.31
170030;0.23;-0.28;-0.15;1.55;-0.08;-0.32;-0.01;-0.56;-0.64;-1.57;-0.22;0.03;-0.73;-0.10;-0.40;-0.22;-0.28;-0.42;-0.10;-0.53;-0.04;-0.17;0.64;-0.21;0.69;-0.53;-0.64;-0.81;-0.31
316780;0.20;-0.28;-0.15;-0.50;-0.08;-0.09;-0.01;-0.68;0.02;-0.49;-0.22;-0.59;0.70;-0.10;-0.11;0.13;0.50;-0.44;-0.10;-0.34;-0.04;-0.17;-0.20;-0.21;-0.44;-0.14;-0.36;-0.48;-0.31
521230;0.26;-0.27;-0.15;-0.38;-0.08;-0.13;-0.01;-0.08;1.38;-0.55;0.90;-0.23;-0.73;-0.10;-0.39;-0.22;-0.41;-0.11;-0.10;-0.49;-0.04;-0.17;-0.13;-0.21;-0.44;-0.13;-0.37;0.09;-0.31
313550;-0.11;-0.28;-0.15;-0.32;-0.08;-0.32;-0.01;-0.77;1.14;-0.19;-0.22;-1.23;-0.14;-0.10;0.79;-0.22;0.86;-0.44;-0.10;-0.33;-0.04;-0.17;0.35;0.26;-0.44;-0.15;-0.55;-0.37;0.83
293325;0.27;-0.28;3.01;0.91;-0.08;-0.32;-0.01;-0.22;-0.64;-0.30;-0.22;0.42;0.26;-0.10;-0.41;0.12;-0.41;-0.44;-0.10;-0.46;-0.04;-0.17;-0.26;-0.21;-0.44;-0.53;-0.41;-0.51;-0.31
411030;-1.21;1.06;-0.15;-0.16;-0.08;-0.32;-0.01;1.69;-0.64;1.12;-0.22;-0.43;-0.38;-0.10;0.69;-0.22;-0.41;0.18;-0.10;-0.57;-0.04;-0.17;-0.26;-0.21;-0.44;0.11;-0.22;1.12;-0.31
320250;-0.03;1.35;-0.15;-0.01;-0.08;-0.31;-0.01;0.48;1.31;-0.22;-0.22;-0.25;0.11;-0.10;0.39;-0.22;0.95;-0.40;-0.10;-0.24;-0.04;-0.17;-0.26;-0.21;1.36;0.18;-0.61;-0.81;0.58
251420;-0.18;-0.28;-0.15;-0.59;-0.08;1.46;-0.01;-0.57;1.12;-0.63;-0.22;-0.81;-0.71;-0.10;-0.38;-0.14;-0.41;-0.44;-0.10;2.86;-0.04;-0.17;-0.26;-0.21;0.54;-0.50;-0.51;0.42;-0.31
411870;-1.21;-0.28;-0.15;-0.37;-0.08;-0.32;-0.01;0.30;-0.40;-0.07;-0.22;-0.03;-0.64;-0.10;-1.01;-0.22;-0.41;-0.44;-0.10;-0.07;-0.04;-0.09;-0.26;-0.21;0.27;0.98;-0.65;0.01;-0.31
313960;-0.35;-0.28;-0.15;-0.22;-0.08;-0.09;-0.01;-0.63;0.86;-0.62;-0.22;-0.77;-0.46;-0.10;-0.55;-0.22;0.84;-0.41;-0.10;-0.54;-0.04;-0.17;-0.26;-0.21;-0.36;-0.53;-0.63;0.43;-0.05
410740;-1.21;-0.28;-0.15;-0.02;-0.08;-0.32;-0.01;0.30;-0.64;0.28;-0.22;1.46;-0.72;-0.10;0.19;-0.22;0.04;0.29;9.32;0.82;-0.04;-0.15;-0.26;-0.21;1.09;2.34;0.42;0.79;-0.31
311270;-0.15;0.23;-0.15;0.02;-0.08;-0.12;-0.01;0.04;0.42;-0.44;-0.22;-0.90;-0.73;-0.10;-0.61;-0.22;-0.33;-0.25;-0.10;-0.18;-0.04;-0.17;-0.23;0.62;-0.44;-0.53;-0.57;-0.66;1.07
