#Codigo;Cidade ;População 2013;Legislativa(2013);Judiciária(2013);Essencial à Justiça(2013);Administração(2013);Defesa Nacional(2013);Segurança Pública(2013);Relações Exteriores(2013);Assistência Social(2013);Previdência Social(2013);Saúde(2013);Trabalho(2013);Educação(2013);Cultura(2013);Direitos da Cidadania(2013);Urbanismo(2013);Habitação(2013);Saneamento(2013);Gestão Ambiental(2013);Ciência e Tecnologia(2013);Agricultura(2013);Organização Agrária(2013);Indústria(2013);Comércio e Serviços(2013);Comunicações(2013);Energia(2013);Transporte(2013);Desporto e Lazer(2013);Encargos Especiais(2013);Despesas (Intraorçamentárias)(2013);Legislativa(2014);Judiciária(2014);Essencial à Justiça(2014);Administração(2014);Defesa Nacional(2014);Segurança Pública(2014);Relações Exteriores(2014);Assistência Social(2014);Previdência Social(2014);Saúde(2014);Trabalho(2014);Educação(2014);Cultura(2014);Direitos da Cidadania(2014);Urbanismo(2014);Habitação(2014);Saneamento(2014);Gestão Ambiental(2014);Ciência e Tecnologia(2014);Agricultura(2014);Organização Agrária(2014);Indústria(2014);Comércio e Serviços(2014);Comunicações(2014);Energia(2014);Transporte(2014);Desporto e Lazer(2014);Encargos Especiais(2014);Despesas (Intraorçamentárias)(2014);Legislativa(2015);Judiciária(2015);Essencial à Justiça(2015);Administração(2015);Defesa Nacional(2015);Segurança Pública(2015);Relações Exteriores(2015);Assistência Social(2015);Previdência Social(2015);Saúde(2015);Trabalho(2015);Educação(2015);Cultura(2015);Direitos da Cidadania(2015);Urbanismo(2015);Habitação(2015);Saneamento(2015);Gestão Ambiental(2015);Ciência e Tecnologia(2015);Agricultura(2015);Organização Agrária(2015);Indústria(2015);Comércio e Serviços(2015);Comunicações(2015);Energia(2015);Transporte(2015);Desporto e Lazer(2015);Encargos Especiais(2015);Despesas (Intraorçamentárias)(2015);LOF_REL_NOR;LOF_SUA_NOR
311610;Chapada do Norte - MG;15638.0;795794.46;0.00;0.00;1576937.81;0.00;0.00;0.00;655141.53;519418.59;5613944.18;178818.15;7982257.08;667359.78;0.00;563320.15;0.00;263039.93;520769.22;0.00;190297.84;0.00;0.00;8919.12;22224.12;40306.06;588499.83;294942.80;530416.53;0.00;969192.53;0.00;0.00;2157116.77;0.00;0.00;0.00;818540.00;633689.29;6916489.20;263003.17;9917724.04;459816.14;0.00;1483211.86;0.00;265546.79;582735.29;0.00;294091.14;0.00;0.00;8500.55;27515.36;82142.07;975332.49;340592.28;642372.00;0.00;1095455.87;0.00;0.00;1439967.93;8218.65;0.00;0.00;785248.31;665357.96;6393178.67;0.00;10608175.23;452156.31;0.00;2823186.60;0.00;401310.90;140379.98;0.00;793659.39;0.00;0.00;5000.00;24045.09;0.00;886801.37;199323.27;574988.69;0.00;1.21;1.19
431225;Minas do Leão - RS;7956.0;845138.95;0.00;0.00;2878404.46;0.00;680.00;0.00;202202.84;0.00;4080742.84;0.00;5024134.35;86663.08;0.00;524847.71;282957.66;74186.00;122374.51;0.00;32998.89;0.00;5014.57;0.00;0.00;0.00;1303059.17;31312.86;587271.94;0.00;849329.05;0.00;0.00;3000899.71;0.00;2373.37;0.00;285942.41;0.00;4019556.93;0.00;6183512.26;191219.62;0.00;1312407.83;114697.76;70960.00;160613.77;0.00;105765.79;0.00;20084.52;0.00;0.00;0.00;1143810.95;63818.35;731259.97;0.00;923072.35;0.00;0.00;4327371.76;0.00;658.20;0.00;388699.36;0.00;4030500.73;0.00;6470986.06;125172.32;0.00;1751480.59;378301.27;29860.00;191743.15;0.00;142590.24;0.00;15765.99;0.00;0.00;0.00;1057410.17;130740.73;402021.44;0.00;1.35;1.03
510455;Itaúba - MT;4238.0;646972.68;173140.00;0.00;2297128.25;0.00;0.00;0.00;761078.96;206475.71;3497207.68;182568.09;4458663.91;25104.70;0.00;718238.30;0.00;326481.67;0.00;0.00;628272.48;0.00;0.00;0.00;0.00;123486.07;1298943.42;252098.50;236887.70;0.00;749670.77;181100.00;0.00;2507924.18;0.00;0.00;0.00;1108375.92;308159.13;3961338.55;166839.29;4105026.53;161589.32;0.00;239712.76;0.00;279078.44;0.00;0.00;974969.27;0.00;0.00;0.00;0.00;62476.64;1326979.98;231132.17;204395.96;0.00;870280.00;191250.00;0.00;2769101.23;0.00;0.00;0.00;1075111.97;364203.96;4876146.93;216908.36;5345471.07;23759.52;0.00;988.86;0.00;443782.91;0.00;0.00;746260.03;0.00;19252.00;0.00;0.00;97915.64;2422995.42;341661.13;316878.64;0.00;1.50;1.14
510420;Guiratinga - MT;14304.0;1107050.60;0.00;85380.93;4860877.46;0.00;0.00;0.00;883216.71;1854705.36;7693789.23;248510.72;3798984.24;362560.69;0.00;1757737.72;0.00;692249.27;0.00;0.00;168643.13;0.00;0.00;0.00;0.00;84570.53;1210795.13;188786.33;333676.09;1613750.61;1092669.78;0.00;86679.98;4673379.35;0.00;0.00;0.00;1075908.60;2315721.28;8320810.45;258829.03;4151247.26;323547.62;0.00;942264.60;0.00;648695.23;0.00;0.00;148812.07;0.00;31813.33;20829.58;0.00;92756.98;1196095.09;172251.37;302298.36;1919929.28;1215781.96;0.00;68260.00;4715197.20;0.00;0.00;0.00;984184.88;2783641.96;8402714.95;281331.30;4354454.58;83553.80;0.00;916008.01;0.00;621031.45;0.00;0.00;120527.93;0.00;0.00;435549.52;0.00;322724.37;2553170.82;406061.01;310920.73;2341045.72;1.15;1.21
293110;Tanquinho - BA;8510.0;544752.51;0.00;0.00;1524695.54;0.00;0.00;0.00;589443.30;0.00;3079832.84;0.00;5087250.32;126539.71;0.00;1147267.94;0.00;12600.00;19500.00;0.00;60375.20;0.00;0.00;0.00;0.00;0.00;24581.98;10209.40;458968.89;0.00;596890.90;0.00;0.00;1750499.92;0.00;0.00;0.00;552375.56;0.00;3730080.15;0.00;4604546.81;294474.83;0.00;2235909.52;0.00;0.00;0.00;0.00;36610.86;0.00;0.00;0.00;0.00;0.00;0.00;22971.00;349775.54;0.00;647775.71;0.00;0.00;1689702.26;0.00;0.00;0.00;542641.67;0.00;3732949.94;0.00;5135654.94;238381.17;0.00;1893945.93;0.00;15000.00;0.00;0.00;83174.50;0.00;0.00;0.00;0.00;0.00;0.00;9826.00;362592.83;0.00;0.98;0.98
261120;Poção - PE;11261.0;886668.09;0.00;0.00;3625838.80;0.00;0.00;0.00;1063402.32;0.00;2613641.57;0.00;8032747.98;689008.00;0.00;2006732.29;0.00;11886.59;695707.17;0.00;329816.17;0.00;0.00;0.00;0.00;0.00;581450.70;14967.99;0.00;0.00;869565.13;0.00;0.00;3754355.43;0.00;400.00;0.00;1409540.75;0.00;5265611.87;0.00;9518416.42;645943.94;0.00;1417971.65;0.00;12261.32;15880.00;0.00;423259.52;0.00;0.00;0.00;0.00;0.00;609468.91;75269.35;0.00;0.00;929857.12;0.00;0.00;3309961.19;0.00;28000.00;0.00;1572968.99;0.00;5598793.45;0.00;9661908.10;583167.24;0.00;1306496.47;0.00;314804.05;11620.00;0.00;568226.96;0.00;0.00;0.00;0.00;2849.25;573138.95;100534.53;0.00;0.00;1.28;1.03
313680;Juramento - MG;4288.0;591375.71;17826.30;0.00;2104952.57;0.00;0.00;0.00;364053.16;858113.08;2143956.21;0.00;2375353.29;126810.00;0.00;1214664.79;0.00;16350.00;0.00;0.00;138564.55;0.00;0.00;72193.10;21194.62;35445.17;187634.16;11004.00;0.00;567662.41;603014.52;2579.94;0.00;1749447.82;0.00;0.00;0.00;704899.47;960436.87;2915007.62;0.00;2554052.66;114494.80;0.00;1017294.09;0.00;11440.00;0.00;0.00;225675.53;0.00;0.00;77616.67;26970.76;32635.39;341074.88;7487.50;0.00;582659.11;643011.04;30.01;0.00;1736666.70;0.00;0.00;0.00;674614.60;1040862.24;2907546.74;0.00;2740915.19;149119.57;0.00;1033028.86;0.00;12480.00;0.00;0.00;240769.09;0.00;0.00;46939.21;8518.53;12000.00;361142.59;0.00;0.00;642602.28;1.19;1.21
220253;Caraúbas do Piauí - PI;5676.0;379079.73;0.00;0.00;1768772.29;0.00;0.00;0.00;404115.45;0.00;1883496.39;0.00;5278265.06;57680.00;0.00;128818.36;50040.60;138631.26;0.00;0.00;139955.44;0.00;0.00;0.00;53188.00;21594.05;270768.28;0.00;68160.37;0.00;407269.93;0.00;0.00;1744150.36;0.00;0.00;0.00;592318.17;0.00;2480304.72;0.00;5825869.18;101743.10;0.00;279437.90;0.00;0.00;0.00;0.00;171606.55;0.00;0.00;0.00;63451.64;25625.72;234712.27;0.00;80851.40;0.00;437247.69;0.00;0.00;1804530.63;0.00;0.00;0.00;735637.33;0.00;2263761.05;0.00;5883956.08;57022.90;0.00;290898.38;0.00;0.00;0.00;0.00;411566.59;0.00;0.00;0.00;68311.40;95017.53;273999.83;751.00;69274.17;0.00;1.49;1.14
320035;Alto Rio Novo - ES;7841.0;853907.90;0.00;0.00;4196241.98;0.00;0.00;0.00;573855.24;0.00;3644964.07;0.00;7137035.37;0.00;0.00;1296187.62;0.00;0.00;0.00;0.00;276493.33;0.00;0.00;0.00;0.00;0.00;0.00;93397.68;0.00;0.00;788000.00;0.00;0.00;4741943.20;0.00;0.00;0.00;627669.20;0.00;3352502.83;0.00;3309747.12;375065.35;0.00;5523740.72;0.00;0.00;43104.18;0.00;690487.81;0.00;0.00;0.00;0.00;0.00;0.00;134884.00;0.00;0.00;880892.43;0.00;0.00;5389761.01;0.00;0.00;0.00;1144429.96;0.00;5409962.46;0.00;6983144.91;121517.94;0.00;1653769.93;0.00;0.00;190685.66;0.00;462432.29;0.00;0.00;24470.67;0.00;0.00;0.00;122492.30;0.00;0.00;1.50;1.06
230920;Nova Olinda - CE;14908.0;1162148.82;0.00;0.00;10567886.13;0.00;0.00;0.00;408997.58;315002.32;8660672.12;0.00;7793450.24;254380.69;55863.42;309078.42;0.00;83722.90;72795.30;0.00;74314.30;0.00;0.00;0.00;0.00;0.00;0.00;61743.95;1800.00;0.00;1314894.62;0.00;0.00;9978445.20;0.00;0.00;0.00;369507.24;511265.17;9697796.82;0.00;9697793.54;310090.00;0.00;491022.89;0.00;54656.99;121370.71;0.00;266228.10;0.00;0.00;0.00;0.00;14934.26;0.00;261776.24;187082.49;0.00;1399789.16;0.00;0.00;10567059.51;0.00;0.00;0.00;474831.34;692974.21;10195477.11;0.00;9770486.46;378198.09;0.00;379609.21;0.00;110803.16;129664.56;0.00;493520.19;0.00;0.00;0.00;0.00;0.00;0.00;437542.72;336387.69;0.00;1.22;1.14
171360;Monte do Carmo - TO;7286.0;482905.83;0.00;0.00;1175640.24;0.00;9168.60;0.00;454628.16;419020.77;2857760.19;77888.36;4489224.37;223562.47;0.00;566364.23;0.00;121449.24;152990.32;0.00;157338.56;0.00;0.00;0.00;2763.17;0.00;512003.69;34980.37;0.00;0.00;545806.48;0.00;0.00;1496377.99;0.00;7126.98;0.00;588380.66;598222.16;3064270.58;90070.22;4614463.68;487656.95;0.00;676659.74;0.00;170.00;242767.02;0.00;145572.59;0.00;0.00;0.00;0.00;0.00;611046.99;54020.46;0.00;0.00;621734.97;0.00;0.00;1560482.00;0.00;7315.78;0.00;619080.00;644971.51;3406507.55;97286.38;4839082.44;450926.65;0.00;580507.99;0.00;119830.71;234138.53;0.00;612996.70;0.00;0.00;0.00;0.00;0.00;914662.01;65596.09;139096.12;0.00;1.18;1.07
354025;Pontalinda - SP;4341.0;524742.61;0.00;0.00;1925739.66;0.00;0.00;0.00;898870.18;667821.74;2376975.28;0.00;3938820.90;0.00;0.00;1428803.54;0.00;0.00;147097.45;0.00;105665.05;0.00;0.00;0.00;0.00;0.00;355151.27;196462.53;315434.74;675698.85;559766.39;0.00;0.00;1932475.22;0.00;0.00;0.00;984489.19;694794.95;3230436.43;0.00;4233142.62;0.00;0.00;1232085.04;0.00;0.00;0.00;0.00;133192.03;0.00;0.00;0.00;0.00;0.00;269254.15;555687.75;432308.83;733749.60;591183.60;0.00;0.00;1912331.52;0.00;0.00;0.00;1155537.84;852483.73;3085600.83;0.00;5368689.35;67.68;0.00;1610620.28;0.00;0.00;0.00;0.00;315027.13;0.00;0.00;0.00;0.00;0.00;237256.09;191998.98;300524.84;753623.74;1.28;1.06
316380;São Miguel do Anta - MG;6991.0;511009.43;0.00;0.00;1654653.21;0.00;0.00;0.00;490309.34;0.00;3349472.09;0.00;3450314.32;681585.06;0.00;780841.78;0.00;32775.05;4714.00;0.00;171822.34;0.00;0.00;36384.22;2676.53;0.00;582582.73;139063.82;433921.60;0.00;571216.68;0.00;0.00;2054633.62;0.00;0.00;0.00;578326.63;0.00;4874323.37;0.00;5026229.15;285031.98;0.00;1436176.45;0.00;26375.37;0.00;0.00;457268.41;0.00;0.00;23254.73;3146.28;0.00;360257.89;131981.91;510420.81;0.00;602189.33;0.00;0.00;2287078.51;0.00;0.00;0.00;537720.46;0.00;4038098.62;0.00;3774693.62;334604.64;0.00;1237741.47;0.00;26109.95;0.00;0.00;229400.16;0.00;0.00;39770.96;7863.05;0.00;755354.43;96131.78;521286.62;0.00;1.22;1.01
410185;Ariranha do Ivaí - PR;2421.0;0.00;0.00;0.00;1886326.83;0.00;0.00;0.00;518465.02;0.00;2244860.20;0.00;2138054.59;27863.75;0.00;321895.19;0.00;0.00;0.00;0.00;420894.84;0.00;0.00;6278.81;0.00;48253.47;757958.25;38869.49;297516.34;0.00;0.00;0.00;0.00;2441581.14;0.00;0.00;0.00;489577.39;2776.66;2614868.32;0.00;4660870.96;157167.54;0.00;1931814.34;0.00;0.00;0.00;0.00;595564.10;0.00;0.00;5327.48;0.00;35669.33;1095072.37;48156.27;371534.35;0.00;0.00;0.00;0.00;2627012.60;0.00;0.00;0.00;678841.28;0.00;3142304.04;0.00;2305452.99;45225.06;0.00;435305.01;0.00;0.00;0.00;0.00;531416.32;0.00;0.00;468.03;0.00;6913.00;1138432.38;295216.23;432888.91;0.00;1.44;1.08
270070;Batalha - AL;18201.0;1087626.43;0.00;0.00;6461418.49;0.00;0.00;0.00;916885.58;1686030.18;8859259.31;0.00;12090180.36;0.00;0.00;1074920.17;0.00;0.00;49961.98;0.00;597992.11;0.00;0.00;0.00;38765.19;0.00;0.00;124362.09;0.00;0.00;1188461.60;0.00;0.00;6635090.59;0.00;0.00;0.00;1151775.13;1975627.63;10109980.79;0.00;13309008.32;0.00;0.00;1326770.13;0.00;0.00;75064.00;0.00;454503.64;0.00;0.00;0.00;0.00;0.00;0.00;105041.64;0.00;0.00;1319266.75;0.00;0.00;6407580.14;0.00;0.00;0.00;1153272.92;2345867.34;10012555.21;0.00;16195442.57;0.00;0.00;1715084.24;0.00;0.00;76659.85;0.00;584679.42;0.00;0.00;0.00;0.00;0.00;0.00;62460.70;0.00;0.00;1.09;1.16
210930;Presidente Vargas - MA;11105.0;0.00;0.00;0.00;3181230.71;0.00;0.00;0.00;743426.85;0.00;4802471.15;0.00;10485445.12;180200.00;0.00;178000.00;0.00;259939.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3643.71;394455.99;0.00;330106.32;0.00;0.00;0.00;0.00;3287309.19;0.00;0.00;0.00;396406.23;0.00;5610714.84;0.00;14265560.27;362250.00;0.00;746610.88;0.00;194115.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11409.38;1670049.12;514000.00;399289.19;0.00;0.00;0.00;0.00;2919468.46;0.00;0.00;0.00;853976.03;0.00;5104209.79;0.00;15418315.92;345871.44;0.00;1617124.21;0.00;0.00;0.00;0.00;191600.65;0.00;0.00;0.00;0.00;0.00;79638.69;0.00;0.00;0.00;1.15;1.16
171550;Oliveira de Fátima - TO;1085.0;366533.72;0.00;0.00;1083340.07;0.00;11599.66;0.00;327548.21;274902.06;1460824.70;58913.20;1614186.13;49824.05;0.00;659009.30;0.00;0.00;87607.43;0.00;384744.84;0.00;0.00;0.00;0.00;9347.81;213885.70;64668.54;0.00;0.00;428982.32;0.00;0.00;1474395.75;0.00;10497.05;0.00;295347.05;113436.30;1452550.20;66184.02;2217017.26;900.00;0.00;711906.10;62265.34;0.00;118466.38;0.00;668134.80;0.00;0.00;0.00;0.00;17774.53;515671.03;347422.22;0.00;0.00;440150.91;0.00;0.00;1691258.85;0.00;2225.29;0.00;332370.53;92544.83;1492893.37;65516.77;2632983.86;5000.00;0.00;438366.24;342957.49;8000.00;92813.87;0.00;228160.92;0.00;0.00;0.00;0.00;26326.05;312259.29;55454.26;0.00;0.00;1.75;1.07
230350;Cascavel - CE;68926.0;2651167.77;0.00;0.00;6283265.86;0.00;0.00;0.00;5149944.27;1616575.09;22058995.69;0.00;37928876.87;576368.10;558812.86;10028470.58;17522.60;982233.35;3040.70;0.00;1159212.14;0.00;0.00;774959.97;0.00;0.00;1253343.48;451331.45;2988872.89;0.00;2988816.69;16547.40;0.00;7839580.33;0.00;0.00;0.00;2842085.62;3806076.09;23913785.95;2531.40;44048214.43;105215.06;511229.97;12033738.60;55749.15;0.00;7936.00;0.00;1477717.96;0.00;0.00;1191051.03;0.00;0.00;63773.30;90598.89;3178567.99;0.00;3370663.38;0.00;0.00;8242868.20;0.00;0.00;0.00;3014016.65;5501283.60;31806997.61;0.00;47733077.99;1172221.04;693432.91;15416991.73;32457.82;73200.15;0.00;0.00;1834650.52;0.00;0.00;402984.72;0.00;0.00;1044388.21;209210.34;3009957.70;3140746.27;1.15;1.17
220440;Gilbués - PI;10504.0;811625.48;0.00;0.00;3175379.75;0.00;0.00;0.00;689788.52;0.00;5180321.95;0.00;8262503.50;101833.82;0.00;1207227.33;0.00;115098.51;12102.00;0.00;235232.26;0.00;0.00;38053.10;50311.96;326956.56;361804.67;177100.58;190597.85;0.00;777882.78;0.00;0.00;2839819.91;0.00;0.00;0.00;697030.77;0.00;5431720.96;0.00;9111728.40;43582.43;0.00;1458747.15;0.00;313964.12;23029.26;0.00;138193.56;0.00;0.00;7459.65;48216.48;338038.94;286417.36;21710.00;741481.45;0.00;861376.22;0.00;0.00;2529471.00;0.00;0.00;0.00;814666.44;0.00;4992452.96;0.00;9888811.82;18200.00;0.00;1115203.79;0.00;769732.74;39882.00;0.00;27792.17;0.00;0.00;10640.48;52603.73;381601.25;65541.22;4905.00;1113292.85;0.00;1.26;1.01
430045;Alegria - RS;4244.0;539450.17;16272.00;0.00;2020425.51;0.00;0.00;0.00;571967.60;585714.48;2864893.72;0.00;2244869.93;9264.02;0.00;1193843.40;300.00;55155.43;0.00;0.00;478789.86;0.00;0.00;55643.02;0.00;0.00;719506.54;6391.29;282530.61;0.00;597297.64;0.00;0.00;1475218.32;0.00;0.00;0.00;662753.38;763948.70;3851378.21;0.00;2687923.34;13377.05;0.00;1497201.06;0.00;10669.00;341.99;0.00;933569.63;0.00;0.00;43819.16;0.00;0.00;460704.95;514718.66;1528768.28;0.00;658205.67;0.00;0.00;2213622.05;0.00;0.00;0.00;727903.49;889392.09;3579846.88;0.00;2585717.06;19649.26;0.00;1740689.91;0.00;10000.00;0.00;0.00;663448.73;0.00;91380.40;53907.21;0.00;0.00;689661.78;27132.61;1521468.93;0.00;1.56;1.05
170560;Conceição do Tocantins - TO;4240.0;428383.12;0.00;0.00;1559713.31;0.00;0.00;0.00;322211.24;0.00;2048928.59;0.00;1885346.21;8377.50;0.00;421299.72;0.00;0.00;520.00;0.00;10062.00;0.00;0.00;8481.66;0.00;0.00;541417.61;40965.23;0.00;0.00;416487.31;0.00;0.00;1531112.39;0.00;0.00;0.00;540753.54;0.00;2471154.99;0.00;2665459.47;165662.60;0.00;702950.43;0.00;0.00;0.00;0.00;58280.18;0.00;0.00;4741.90;0.00;0.00;297900.98;61053.05;0.00;0.00;451386.89;0.00;0.00;1626630.27;0.00;0.00;0.00;526925.50;0.00;2712753.85;0.00;3281542.78;20200.00;0.00;1017953.57;0.00;0.00;0.00;0.00;90160.26;0.00;0.00;0.00;0.00;0.00;341595.21;52468.63;0.00;0.00;1.13;1.02
171700;Pindorama do Tocantins - TO;4576.0;390164.56;0.00;0.00;1668826.57;0.00;0.00;0.00;624733.28;201197.02;1881101.81;61587.58;2529413.24;189995.00;0.00;395049.95;0.00;0.00;68302.80;0.00;58492.02;0.00;0.00;0.00;0.00;0.00;47196.97;54669.74;0.00;0.00;421072.01;0.00;0.00;1404933.58;0.00;0.00;0.00;859086.13;179570.61;2653880.98;65740.11;2803229.16;231515.15;0.00;382860.81;0.00;0.00;252693.72;0.00;587679.71;0.00;0.00;56360.42;0.00;0.00;215768.18;58239.38;0.00;0.00;448875.69;0.00;0.00;1590975.89;0.00;9456.00;0.00;883784.99;137366.04;2521418.36;68724.51;3181832.97;198471.82;0.00;517071.99;0.00;0.00;267150.93;0.00;136868.82;0.00;0.00;37714.66;0.00;0.00;355291.40;102348.27;0.00;0.00;1.33;1.08
250073;Amparo - PB;2176.0;482605.40;0.00;0.00;1372335.46;0.00;0.00;0.00;478870.21;0.00;1943498.08;0.00;2632900.29;30838.06;0.00;986795.52;0.00;0.00;0.00;0.00;323007.70;0.00;0.00;160067.31;0.00;0.00;43534.62;106048.21;312805.18;122903.53;585362.16;0.00;0.00;1334475.65;0.00;0.00;0.00;454374.31;0.00;2419034.75;0.00;2577564.18;26770.74;0.00;119474.14;0.00;0.00;0.00;0.00;354859.80;0.00;0.00;163529.69;0.00;0.00;1122535.24;35227.27;468056.76;0.00;561405.03;0.00;0.00;1323261.33;0.00;0.00;0.00;490340.43;0.00;2301198.36;0.00;2755563.92;124162.30;0.00;1560476.52;0.00;25550.00;4115.44;0.00;513722.48;0.00;0.00;115629.00;0.00;0.00;16059.73;43108.81;682483.75;0.00;1.43;1.03
241040;Pureza - RN;9081.0;555918.08;0.00;0.00;1878303.75;0.00;0.00;0.00;738285.62;0.00;3091040.00;0.00;6287982.04;84811.48;0.00;1808560.04;115325.61;0.00;4400.00;0.00;279037.45;0.00;0.00;117552.59;0.00;0.00;141440.24;5556.00;0.00;0.00;626821.56;0.00;0.00;2007879.51;0.00;0.00;0.00;518999.68;0.00;3411761.10;0.00;7710210.86;9300.00;0.00;1242291.35;145624.31;0.00;0.00;0.00;165314.68;42122.00;0.00;100996.71;0.00;207633.26;188905.99;127816.26;795449.91;0.00;0.00;0.00;0.00;3104025.98;0.00;0.00;0.00;345255.00;0.00;3783801.92;0.00;8162155.96;31518.00;0.00;727879.23;46292.05;0.00;0.00;0.00;30909.72;21663.95;0.00;128433.52;0.00;190593.72;189917.19;22143.96;994500.03;0.00;1.42;1.96
110008;Costa Marques - RO;15853.0;986681.86;0.00;0.00;4490469.90;0.00;0.00;0.00;269557.24;0.00;5502828.16;0.00;10139516.97;0.00;0.00;150000.00;0.00;0.00;0.00;0.00;162043.73;0.00;0.00;0.00;0.00;290210.47;1790420.60;524535.02;0.00;0.00;1000464.96;0.00;0.00;4822587.67;0.00;0.00;0.00;1083117.30;0.00;4825649.68;0.00;11141404.52;0.00;0.00;216458.26;0.00;0.00;0.00;0.00;473156.48;0.00;0.00;0.00;0.00;17350.00;791682.57;27560.00;949531.35;0.00;1037779.87;0.00;0.00;5273236.10;0.00;0.00;0.00;934540.36;0.00;4437709.58;0.00;12526504.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;361216.35;0.00;0.00;0.00;0.00;0.00;652345.42;0.00;895124.07;0.00;1.14;1.35
130320;Novo Airão - AM;16719.0;1161847.86;0.00;0.00;4711724.77;0.00;0.00;0.00;909980.62;0.00;4305388.71;0.00;8594078.30;9365.88;0.00;4498292.18;0.00;0.00;142737.77;0.00;323924.41;103918.77;0.00;0.00;0.00;0.00;0.00;290403.14;0.00;0.00;0.00;0.00;0.00;5084342.47;0.00;0.00;0.00;1087744.04;0.00;4380252.22;0.00;8006812.37;247381.01;0.00;2767791.33;0.00;0.00;188246.52;0.00;303410.01;59400.00;0.00;0.00;0.00;25272.17;710519.69;204680.83;0.00;0.00;1383928.46;0.00;0.00;4737630.43;0.00;0.00;0.00;1514326.63;0.00;5367484.66;0.00;11268182.75;114577.30;0.00;6107352.75;0.00;0.00;291686.47;0.00;344939.89;61697.03;0.00;0.00;0.00;0.00;691773.05;176010.47;0.00;0.00;1.96;1.69
130340;Parintins - AM;109225.0;3730430.80;0.00;0.00;16152957.12;0.00;282089.40;0.00;3491465.30;0.00;36881107.35;0.00;66665924.69;2047722.56;0.00;9711245.91;129358.98;3941712.20;641258.11;0.00;1306106.12;0.00;0.00;0.00;0.00;98790.00;0.00;45323.50;4506312.29;0.00;4152782.95;0.00;0.00;16792710.09;0.00;2417589.27;0.00;6238371.30;0.00;41097342.54;0.00;79067650.17;6126830.29;0.00;11043734.00;8190.53;3882466.10;3232692.33;0.00;2675981.50;0.00;0.00;0.00;0.00;439175.60;0.00;5990.00;3467509.73;0.00;4351211.63;0.00;0.00;13020405.19;0.00;1347756.86;0.00;5444141.17;0.00;40611661.97;9760.00;75653679.89;6880353.70;258356.62;7097813.10;104487.81;3277096.21;2565858.99;0.00;2555757.47;0.00;0.00;0.00;0.00;0.00;233011.43;100000.00;3710225.41;0.00;1.15;1.26
352215;Itaóca - SP;3332.0;490230.86;0.00;0.00;1570444.82;0.00;0.00;0.00;852928.17;0.00;2792845.55;0.00;2165413.49;30517.50;0.00;122749.55;44602.40;0.00;0.00;0.00;485836.37;0.00;0.00;0.00;0.00;0.00;2051427.57;209174.90;88537.55;0.00;593210.27;0.00;0.00;1684110.95;0.00;0.00;0.00;1302205.77;0.00;3125379.60;0.00;2186529.35;18108.86;0.00;2078726.81;0.00;0.00;0.00;0.00;832063.89;0.00;0.00;0.00;0.00;0.00;3295493.51;241852.79;0.00;0.00;613169.78;0.00;0.00;1728814.87;0.00;0.00;0.00;1388391.46;0.00;2897988.49;0.00;2521644.05;18475.47;0.00;366733.62;61675.58;0.00;0.00;0.00;588879.36;0.00;0.00;0.00;0.00;0.00;2350900.22;133289.70;0.00;0.00;1.34;1.03
250630;Guarabira - PB;57383.0;2357269.80;0.00;0.00;3947915.29;0.00;0.00;0.00;1125322.67;3990452.66;22523204.95;0.00;20397903.58;1179752.57;0.00;6420806.05;0.00;80000.00;0.00;0.00;722236.76;0.00;85588.29;0.00;0.00;0.00;0.00;163434.38;1635408.30;1989107.56;2677883.36;0.00;0.00;3703531.55;0.00;0.00;0.00;1704339.15;6352898.87;30683954.19;0.00;26543302.32;1280349.94;0.00;7951378.46;0.00;110213.19;0.00;0.00;1207305.42;0.00;99593.91;0.00;0.00;956295.61;0.00;298531.67;887134.36;2263192.54;2944429.74;0.00;0.00;3908303.35;0.00;0.00;0.00;2373413.47;6912768.39;28832119.83;0.00;25152386.13;1471530.68;0.00;6637296.47;4000.64;623719.70;0.00;0.00;773709.54;0.00;109673.93;0.00;0.00;744703.46;71513.04;412096.01;3190986.45;3936547.51;1.08;1.17
350700;Boituva - SP;53431.0;0.00;946921.57;0.00;13881919.86;0.00;9011265.31;0.00;5275827.47;0.00;32172156.98;0.00;51062377.01;2344748.63;0.00;4073269.35;0.00;0.00;10320105.11;0.00;750113.23;0.00;0.00;0.00;0.00;0.00;3142008.92;3123725.32;3991451.55;0.00;0.00;1363417.43;0.00;13110582.65;0.00;7579813.69;0.00;6558713.58;0.00;34632844.90;0.00;69706209.70;1783809.46;0.00;5839165.34;0.00;0.00;10067603.29;0.00;1083421.77;0.00;0.00;20334.34;0.00;0.00;5062478.32;2962613.05;3586102.95;141672667.95;0.00;1400331.67;0.00;15072562.69;0.00;8234918.84;0.00;6849309.05;0.00;42647939.71;97223.93;67079524.19;3750576.42;0.00;5960782.23;0.00;0.00;10691074.03;0.00;1123764.75;0.00;0.00;0.00;0.00;0.00;6908254.17;3193953.98;5516355.23;0.00;4.22;1.23
